probeName	GSM534579	GSM534580	GSM534581	GSM534582	GSM534583	GSM534584	GSM534585	GSM534586	GSM534587	GSM534588	GSM534589	GSM534590	GSM534591	GSM534592	GSM534593	GSM534594	GSM534595	GSM534596	GSM534597	GSM534598	GSM534599	GSM534600	GSM534601	GSM534602	GSM534603	GSM534604	GSM534605	GSM534606	GSM534607	GSM534608	GSM534609	GSM534610	GSM534611	GSM534612	GSM534613	GSM534614	GSM534615	GSM534616	GSM534617	GSM534618	GSM534619	GSM534620	GSM534621	GSM534622	GSM534623	GSM534624	GSM534625	GSM534626	GSM534627	GSM534628	GSM534629	GSM534630	GSM534631	GSM534632	GSM534633	GSM534634	GSM534635	GSM534636	GSM534637	GSM534638	GSM534639	GSM534640	GSM534641	GSM534642	GSM534643	GSM534644	GSM534645	GSM534646	GSM534647	GSM534648	GSM534649	GSM534650	GSM534651	GSM534652	GSM534653	GSM534654	GSM534655	GSM534656	GSM534657	GSM534658	GSM534659	GSM534660	GSM534661	GSM534662	GSM534663	GSM534664	GSM534665	GSM534666	GSM534667	GSM534668	GSM534669	GSM534670	GSM534671	GSM534672	GSM534673	GSM534674	GSM534675	GSM534676	GSM534677	GSM534678	GSM534679	GSM534680	GSM534681	GSM534682	GSM534683	GSM534685	GSM534686	GSM534687	GSM534688	GSM534689	GSM534690	GSM534691	GSM534692	GSM534693	GSM534694	GSM534695	GSM534696	GSM534697	GSM534698	GSM534699	GSM534700	GSM534701	GSM534702	GSM534703	GSM534704	GSM534705	GSM534706	GSM534707	GSM534708	GSM534709	GSM534710	GSM534711	GSM534712	GSM534713	GSM534714	GSM534715	GSM534716	GSM534717	GSM534718	GSM534719	GSM534720	GSM534721	GSM534722
LOC_Os06g27830.1	-2.3614206	-2.404644	-2.399569	-2.468628	-2.4412584	-2.4842253	-1.9156466	-2.0469818	-1.8977919	-2.2590714	-2.2591505	-2.0622902	-1.6146574	-1.3480082	-1.3768873	-2.295186	-1.9242678	-1.6890869	-2.1219654	-1.798378	-2.4378948	-2.058526	-2.2967167	-2.1662025	-1.763546	-1.4384727	-1.5166869	-1.5940113	-1.898756	-1.6993256	-0.8828201	-0.8956671	-1.0279169	-1.0832329	-1.0309544	-0.7954321	-1.2631674	-0.80427265	-0.66121197	-0.62580585	-0.87822247	-0.8175764	-1.3971653	-1.8420353	-1.4860754	-1.8696117	-1.5725441	-1.8356514	-1.9731073	-2.082676	-1.6743994	-1.7364197	-2.375965	-1.8776131	-0.8327265	-0.97683144	-0.61213017	-1.064991	-0.7845869	-0.6307783	-0.93743896	-1.1017294	-0.79918957	-0.49193096	-0.58407116	-0.9075794	-0.7430935	-1.0970488	-0.9439745	-1.1337452	-1.4365807	-0.79594517	-1.1585197	-0.9357996	-0.87922287	-1.0300694	-0.58061504	-0.8867855	-0.79403305	-0.73894596	-0.64251137	-0.6473913	-0.828393	-1.4537754	-1.4319658	-1.4297838	-1.4834538	-1.4288597	-1.4605999	-1.7876797	-1.7172699	-1.8290062	-1.645298	-1.8953686	-1.556282	-2.036769	-1.8475294	-2.1278477	-2.0930529	-1.9717102	-2.2087936	-0.91374874	-0.8912525	-0.87653923	-1.2891788	-1.2662077	-1.0130844	-1.2149124	-1.3532467	-1.0921307	-1.2867918	-1.2468452	-1.002265	-0.7690296	-0.7390318	-0.63389397	-0.8271208	-1.1185036	-1.1559277	-0.9810505	-0.9515438	-0.9169016	-0.26028824	-0.30869675	-0.23035431	-0.28242397	-0.21025181	-0.15240574	-1.0693073	-1.0887299	-0.9968815	-1.6049938	-1.3503122	-1.2907495	-1.3094282	-1.4992027	-1.4035854	-1.410841	-1.3619127	-1.017385	-0.9171705	-0.96230984	-0.8613014
LOC_Os04g48510.1	-8.835859	-9.328657	-7.5672836	-9.685386	-9.244438	-7.7782393	-8.632107	-9.308091	-8.596424	-8.995001	-10.192671	-8.651467	-8.19205	-9.329087	-8.206224	-8.398798	-10.0144005	-8.830206	-5.0845847	-5.8779616	-7.178864	-4.901689	-4.935531	-4.7571216	-6.9949017	-5.8355803	-7.0081544	-9.229282	-9.5632715	-7.4681134	-6.15905	-6.2744584	-6.6037107	-6.134113	-5.1636586	-6.311217	-5.1476917	-6.5389123	-7.0570893	-8.340504	-5.8967133	-5.0095415	-2.547163	-2.5289545	-2.1476212	-9.732764	-3.0906296	-8.970954	-9.430242	-9.781836	-3.2170682	-9.609783	-10.100969	-8.935068	-3.0759735	-3.0663242	-3.3614817	-2.7969236	-2.6114712	-2.7234316	-2.9933681	-2.7090368	-3.0018902	-5.1880455	-5.558776	-6.0979605	-5.368159	-7.044153	-6.1668077	-6.049416	-6.1341705	-9.602022	-9.57058	-9.719143	-4.8772044	-4.664715	-5.2632303	-3.9465413	-5.7281284	-2.4265547	-5.170252	-6.5950375	-4.2226777	-3.858685	-3.9606223	-4.045228	-4.3913584	-3.7964416	-5.038765	-4.8695006	-5.2895913	-5.0204754	-5.637967	-5.0236444	-5.4653482	-10.211992	-9.197195	-9.503171	-9.492798	-9.578652	-9.263511	-5.4015164	-6.3732767	-5.1696	-8.428314	-6.847376	-7.074375	-9.491293	-9.002186	-9.785339	-8.743942	-9.277767	-9.630652	-5.0520043	-4.376924	-5.8738403	-5.690252	-6.0619097	-6.447156	-7.8477755	-8.059926	-7.3867445	-9.10734	-7.0564394	-8.068301	-5.2847753	-7.6270165	-8.134054	-8.29621	-7.7483835	-8.551278	-8.20211	-8.454104	-8.4229	-7.801921	-8.013685	-8.331822	-7.0590477	-7.1825294	-7.4677486	-7.8748064	-8.256082	-8.069897
LOC_Os03g47140.1	-7.3124743	-5.8906126	-7.558981	-7.870387	-7.6318464	-7.7732124	-6.8991027	-5.6869674	-7.0101404	-9.011616	-8.174992	-6.4789653	-7.8674154	-7.421241	-6.5683546	-8.388052	-8.736617	-7.960104	-1.3052616	-1.4037285	-8.527994	-1.428709	-1.9495869	-1.5071898	-6.986616	-5.8340955	-4.4457955	-9.223476	-8.676619	-7.461755	-8.049988	-7.50253	-7.5666065	-7.823464	-7.268955	-7.4350533	-6.9345055	-8.411758	-7.697384	-8.3294525	-8.366306	-7.5644517	0.7280588	-2.0357838	-2.0988016	-6.7293005	-0.4366951	-8.007078	-7.8120027	-7.6086636	-8.366132	-9.6053295	-8.065963	-8.145529	0.8036499	1.153511	0.77043056	1.4807816	1.5215664	1.4796886	1.2814999	1.4547186	1.4152031	-2.479124	-1.5308304	-4.1668525	-3.969324	-3.8472743	-6.3920393	-6.445373	-7.454156	-7.657179	-8.840286	-8.468708	-2.5880156	-2.3112812	-2.77345	-2.5871592	-2.5735636	-2.8783674	-1.5867176	-1.8367233	-2.4736786	-1.6148233	-1.7614756	-1.8665018	-1.5000639	-1.0170841	-1.450921	-5.9175086	-6.209092	-5.505698	-5.9064016	-6.4092765	-4.502783	-9.5672655	-7.9341774	-9.497385	-7.249808	-6.0296483	-9.031599	-7.4058657	-7.1924505	-6.169022	-8.424572	-8.035745	-7.9484253	-6.731565	-7.7497616	-6.901606	-5.5855474	-5.513509	-5.8704567	-1.8174839	-1.5587769	-1.8268986	-1.091608	-0.6194792	-0.7113199	-0.7899313	-0.979537	-1.264452	-1.3025541	-1.272377	-1.0743027	-1.7586727	-1.5726719	-1.7933989	-8.290328	-7.7402477	-6.9657125	-8.194356	-7.9051504	-8.42096	-7.848783	-7.756896	-8.3238	-7.063531	-7.180026	-7.46188	-7.8757224	-8.246208	-8.056601
LOC_Os01g49154.1	-6.352281	-6.9769793	-6.1353436	-5.7102337	-5.8702784	-5.9808455	-6.612252	-8.047257	-7.0572004	-5.966281	-5.7878327	-4.9132137	-7.994216	-6.9533887	-8.169345	-6.4355216	-6.504946	-4.982018	-4.8889565	-5.468428	-5.141379	-4.380817	-4.246105	-4.4320903	-5.558331	-5.6380954	-5.5047083	-4.9551024	-5.2642355	-4.7355394	-3.6574373	-3.357089	-3.8015895	-3.163333	-2.7800732	-2.8772202	-2.5190125	-3.037137	-3.4961386	-3.1642694	-3.0853138	-3.1009226	-4.047709	-4.759115	-4.781619	-3.640891	-4.2643147	-4.2615366	-4.6062646	-4.463534	-4.7339582	-5.0465326	-4.112031	-4.1060824	-1.712491	-1.972064	-1.6408749	-3.1789732	-2.9235477	-2.9301758	-3.5789528	-3.2699585	-3.0485048	-2.6534605	-3.0111055	-2.9752007	-2.4286985	-2.9046345	-3.5263128	-3.5336514	-3.8368416	-6.122117	-7.1120315	-5.5567946	-2.5926418	-2.8444529	-2.9722366	-2.4775686	-2.6268864	-2.6826077	-3.0363264	-3.1642923	-2.7297964	-3.9751687	-3.991168	-4.419296	-4.309536	-4.509785	-4.6626472	-3.5523806	-3.7228966	-3.6428294	-4.0351763	-3.8879852	-3.866785	-5.0253506	-3.6406126	-3.3029008	-4.0821447	-4.773521	-3.361589	-4.3965464	-4.813354	-4.7612147	-4.9955072	-4.756376	-4.396071	-5.1948395	-3.8427324	-3.1749506	-3.4790034	-4.1082535	-3.989304	-3.7307568	-3.6328745	-3.4339085	-4.666639	-4.160121	-3.7643647	-3.7020974	-3.4974656	-3.9244976	-4.227319	-4.158765	-4.3143997	-4.8368664	-3.9416704	-4.213833	-5.249985	-3.9125443	-2.6931014	-5.8227406	-5.293849	-5.6935444	-5.6788707	-4.9629717	-4.9987435	-6.696437	-6.5835752	-6.2418785	-5.5666275	-4.929163	-5.6702785
LOC_Os07g29820.1	-2.9681854	-2.3779373	-2.7976966	-2.0713825	-1.9446497	-2.4813156	-2.1900043	-1.997652	-2.3481884	-1.3805542	-1.1355963	-1.6506901	-2.4062233	-2.211506	-2.5590649	-2.8527093	-1.6576471	-2.569106	-4.161338	-3.5421543	-3.7344408	-4.077098	-4.125211	-4.1469293	-2.746194	-3.2891455	-2.6921368	-2.047162	-1.4708958	-1.7554655	-3.082302	-2.5352812	-2.8395004	-2.9953995	-2.7867785	-2.6752787	-2.1198153	-1.7057886	-2.2013721	-2.1771955	-2.0062704	-2.0609846	-3.8299036	-4.3021326	-4.458108	-2.7257633	-3.8584013	-3.8302417	-3.8902235	-3.579235	-3.9991293	-3.2875924	-3.7230082	-3.5811782	-4.058511	-3.8419333	-3.9509277	-3.6201944	-3.9541721	-3.998733	-3.426777	-3.297925	-4.0130134	-4.1591215	-4.0563083	-4.6806355	-4.5571847	-4.519102	-3.616722	-4.636004	-4.630688	-3.8053403	-4.161788	-3.9366884	-4.0078983	-4.0686703	-2.666175	-3.4854383	-2.9399557	-3.6891785	-2.4869223	-2.5938072	-3.4713383	-4.297937	-4.4331255	-4.426178	-4.3700514	-4.1562443	-4.60735	-3.9671202	-4.0486584	-3.9397306	-4.0435534	-4.1035557	-3.730309	-2.687439	-3.1494617	-3.657291	-3.193922	-2.3250732	-3.5357885	-2.729084	-3.0342255	-2.2167387	-3.643674	-3.8708162	-3.5504303	-4.3940773	-4.308117	-4.5203924	-4.2172823	-4.01099	-4.284788	-6.0780587	-5.3605366	-5.0768824	-5.298414	-4.9057264	-5.133896	-4.39845	-4.125998	-3.8356361	-3.7238975	-3.6990228	-3.6545491	-4.374904	-3.6432438	-3.6999397	-5.4114833	-5.6476836	-5.6999125	-4.8675485	-5.0413156	-4.827938	-5.1265726	-5.346396	-6.191907	-5.4421754	-4.695807	-4.6714616	-4.4916162	-4.557107	-4.336404
LOC_Os04g51190.3	-3.2480316	-3.4518394	-3.1443396	-3.1447783	-3.2691488	-2.0906715	-3.5954323	-4.485838	-4.5959544	-4.025481	-4.023763	-3.6722145	-5.8350945	-6.163569	-5.884085	-4.189514	-3.9690852	-5.3078713	-0.16002464	-0.05424881	-2.2590237	1.0180655	0.2647934	0.21805954	-2.7199001	-3.5354798	-1.863606	-4.2622156	-3.593381	-1.7862325	-6.1285334	-6.378785	-7.001615	-5.875115	-6.019617	-5.8391247	-5.030716	-7.2551637	-5.9289403	-6.774029	-7.1060123	-5.3394737	1.4692001	0.961463	1.2284002	0.57346535	1.7609472	0.6275444	-0.018790245	-0.71091366	-1.7962074	-3.285697	-0.26999474	-0.8529196	2.2474089	2.1244898	2.3144054	2.0852346	2.247651	2.3917532	2.026908	2.3976612	2.5289965	1.5514488	0.6343603	0.86606884	0.5120115	0.72728634	-0.6575022	-0.2558937	0.49685	-3.3653393	-2.6998549	-0.4164381	1.3280592	1.2052536	0.84349346	1.0037079	0.21501732	0.14804554	0.9449997	0.37737083	0.29197025	1.0852394	1.020896	1.6561203	1.1486225	1.1437082	1.7998571	-1.7896786	-0.9659729	0.7197552	-0.9966574	-1.5131721	0.95073414	-5.510564	-0.13330746	0.17588902	-0.6374922	-4.2455974	-0.46757603	-0.14514923	-0.92358685	0.05023861	-2.160202	-1.4478359	-1.6160069	-1.2425098	-1.3823881	-1.2457657	-0.9596367	-0.88554764	-0.77291584	1.3837767	1.3624258	1.5393353	2.0163631	2.0567923	2.0179348	2.073804	2.447815	2.4398775	2.1180487	2.2134476	2.2977934	1.7534561	1.9419756	1.7805643	-0.6675558	-0.56190777	-0.7241335	-0.2243042	-0.06493282	-0.25956535	-0.32230282	0.003357887	-0.09852409	-0.647367	0.08966732	0.057260513	-0.40766716	-0.33971882	0.27073383
LOC_Os02g34560.2	0.17234421	-0.20205975	0.036418915	-1.0760651	-1.3759251	-1.4788332	-0.6675558	-1.1117086	-1.3083582	-1.1077337	-1.3512535	-1.5269947	-0.03564644	-0.25587654	-0.6149187	-1.4739447	-1.6782246	-1.6373253	1.0262156	0.87777233	1.051588	0.59094906	0.6043968	0.6166334	-0.45428562	-0.11852503	-0.27527523	-0.77847767	-1.2615852	-1.2735887	2.1529112	1.5546837	2.032937	2.5227451	1.8113823	1.8861904	0.39658833	0.53462887	1.5793791	0.7750902	0.7040224	1.414937	0.4437027	1.1898975	1.165081	0.807147	0.45432377	1.06141	1.7776756	2.0013618	0.8700552	0.78029346	1.8982334	1.4864807	0.38729	0.15267372	-0.62732506	0.20938969	-0.050661087	-0.23135948	-0.39083767	-0.35609627	-0.43297863	0.44027996	0.22089195	0.18669128	0.3002901	-0.4485321	0.051917076	-0.124464035	0.54392433	0.14413261	-0.36358833	-0.97766495	-0.34971237	0.06637287	-0.69422054	-0.30150604	-0.36970425	-0.9301214	-0.52380466	-0.2780094	-0.83217525	-0.12984467	-0.23392105	-0.02737236	-0.41237545	-0.3813448	-0.26498318	0.07091522	0.09780979	-0.6462574	0.043040276	0.08367157	-0.541378	-0.11808109	0.6997709	0.050210953	0.64191914	0.33310795	0.23508453	1.044694	0.75545216	0.8168478	0.9592676	0.9181738	0.5528879	1.0751123	1.183773	0.7633705	0.47528648	0.64372635	0.69158936	0.7010212	1.0120096	1.2982521	0.10148525	-0.14010525	-0.023283958	-0.53796196	-0.82834053	-0.54388046	-0.44239235	-0.49545383	-0.3675909	-0.35571384	-0.27945995	-0.33038235	-0.12912464	-0.27126312	-0.2687044	-0.747036	-0.62211037	-0.459692	-0.49228	-0.7989054	-0.7036762	-1.0984578	-0.82483816	-0.51276016	-0.4477949	-0.52708817	-0.22813511
LOC_Os02g53200.2	0.8346634	-0.83294296	2.36553	1.5782385	1.4009838	3.5921717	-1.2053137	-1.7928782	-1.8403597	-3.789154	-3.0573692	-2.6731653	-5.33494	-5.1818357	-5.061115	-5.645769	-5.297478	-5.228474	3.6270971	3.0308552	3.0843515	3.9126616	3.7979317	3.6574354	-2.6660075	-2.4155579	-1.6812654	-2.948144	-2.4358225	-1.6004782	3.387514	3.3480787	3.4523554	3.2797651	3.640792	2.920226	1.2515688	1.2328367	2.0543413	1.0943899	1.828536	2.3357964	4.4724436	4.2147818	4.8094788	1.8748503	4.006295	3.200387	1.4910908	1.1296043	0.24859047	0.7538109	1.7251358	0.9147558	4.4533243	4.6220837	5.0675087	4.25566	4.38416	4.8083706	4.372177	4.2684717	4.408823	3.566475	4.138504	4.1692305	4.27816	4.3265696	3.600874	3.271308	2.8967552	3.9540558	4.2808437	1.7210121	4.3333197	4.309145	4.282654	4.2141266	3.8579092	4.9076223	4.2685547	4.1586866	4.8658524	4.6508837	4.54033	4.9911375	4.4668236	4.5413666	4.813528	4.631197	4.548464	4.757679	4.5840816	4.6815166	4.7044687	-1.9617004	2.0033102	2.4110985	2.0691614	-0.35334015	2.372984	4.91401	4.9224606	5.325884	4.629318	4.6427975	5.2371197	3.9741936	3.8895016	4.0841446	3.2226725	3.6702852	4.2450686	3.86481	4.1931114	4.727684	4.3514786	3.940424	3.8704548	3.8949308	4.1530724	4.514637	3.7593918	3.6848764	3.6368675	3.3379574	3.6175833	3.4131947	4.1530857	4.207515	3.9456234	4.1984444	4.720502	3.9727879	2.3026037	3.557395	1.893774	0.523674	1.5627651	0.38775158	-1.0103273	-0.4853897	-0.37009716
LOC_Os06g38210.2	4.9394493	4.718115	5.346922	3.458602	3.5466776	3.8859806	4.3239107	4.604372	5.5058584	3.9398127	3.9356327	5.059678	5.072175	4.9633465	5.7819557	4.529686	4.0664053	4.953841	3.9856625	4.132332	4.3016167	3.6656227	3.0014277	3.2567568	6.025712	6.25249	5.9287815	5.170492	4.399255	5.3274374	3.801321	3.8433514	4.55591	3.7503004	3.9533844	4.666767	4.4294043	4.3142624	5.010005	3.9483624	4.335252	4.996125	1.441289	2.703226	2.5071964	3.715849	2.0456085	4.353389	3.8756037	3.9319172	5.217269	4.2009764	3.589158	4.2068005	-0.5224619	-0.20494366	-0.5368681	-0.7580137	-0.46589565	-0.23211384	0.35122013	-0.4619503	-0.035905838	-1.775075	-2.0842943	-0.13538933	-0.02489376	-0.7732744	-0.20438099	0.2974081	1.512289	1.6124163	1.759263	-0.12624073	-0.7805557	-0.11705494	-0.8461876	-1.0588007	-0.002560616	-0.055706978	0.65802	1.3051376	0.07001972	1.2695589	-0.2075882	2.3993397	1.4244509	0.44183254	2.5882654	1.4984283	1.7503319	2.5119944	2.2468433	1.4606514	2.4501438	4.1246576	3.0168686	4.0192757	3.4288702	4.3040686	4.172641	2.0697803	1.7440157	2.179019	1.1500092	0.67200375	1.5117836	1.0464325	1.3511772	1.6132498	1.7153616	1.5944967	1.9647713	1.537137	1.7818699	2.122487	0.8600826	0.96519566	1.0736561	1.0960188	1.5146027	1.3271751	2.4307413	2.335722	2.226407	2.200673	2.4147272	2.2470198	2.6146631	2.8069048	2.7539768	2.6133518	3.278452	2.8587923	2.8297634	3.319213	2.731122	4.303256	4.275341	4.58941	3.9177332	4.200177	4.131422
LOC_Os03g52280.1	1.632266	1.8736849	1.4998655	0.7598705	0.783226	0.78054905	0.6096916	0.7482748	0.8701086	0.8133564	1.0270863	1.8510447	0.8937311	1.0741777	1.2473078	1.1429901	0.74232674	0.6905947	1.5835562	1.7772236	0.88765717	1.0436964	0.26032257	0.56102943	1.75315	1.6365767	2.2965088	1.3688545	1.0082607	1.4693861	-0.53782845	-0.4563141	0.3795414	-0.37772655	-0.38694668	-0.11741257	-0.4994297	0.036657333	-0.32188225	0.055298805	-0.07047653	0.5875654	1.7312527	1.1757374	1.3223009	0.7221699	1.1163731	0.9777584	0.32357597	0.2854271	1.5124645	1.6455231	0.47318077	0.86499405	0.79476357	0.73319435	0.9357805	0.59897137	0.6245632	0.7017975	0.73908806	0.47077465	0.25332832	1.253686	1.0983877	1.2348366	1.1892986	1.0350332	0.35341454	0.27698326	0.06650162	1.0742264	0.95746136	1.0882769	0.7366905	0.4282751	1.1369476	0.77998734	0.79842186	1.179822	0.8452158	0.8919811	1.2516737	0.19559193	0.5172777	0.4445696	0.43829727	0.64760876	0.30198383	0.1776352	0.07612038	0.8679867	-0.06824398	0.1049099	0.73428726	1.4246893	0.50607777	0.6674299	0.36876392	1.3603611	0.5333309	0.8893442	0.6742811	0.86375904	0.54263973	0.41597748	0.5771942	1.7775183	1.3690071	1.7039671	1.5648565	1.3899288	1.7858553	1.541913	1.4576187	1.5711107	1.4553633	1.434761	1.2902155	1.509017	1.5400238	1.4833345	2.0774078	2.0600443	1.9888058	2.0327988	1.98915	2.053709	2.691265	2.907631	2.9575891	2.7911901	2.8132954	2.9806643	2.5825348	2.56773	2.5708914	2.769535	2.8576784	2.8908129	1.9782066	2.0806322	2.0676107
LOC_Os04g39864.4	-8.756855	-9.280997	-7.5446997	-9.644263	-9.187524	-7.7626395	-8.550045	-9.232794	-8.57233	-8.921536	-9.859867	-8.617778	-8.16646	-9.299848	-8.114251	-8.380966	-9.995977	-8.740818	-9.796609	-9.802116	-8.403114	-9.532494	-9.31612	-9.386571	-6.958755	-5.788711	-6.9724956	-9.190159	-9.536637	-7.4406176	-9.756531	-8.070227	-9.279553	-9.116584	-5.9877644	-9.151385	-7.5267696	-7.845442	-8.785086	-8.410013	-7.5505075	-9.369744	-10.1058	-5.5523624	-8.263066	-9.674302	-9.8674345	-8.946475	-9.359601	-9.705296	-8.3654375	-9.573747	-10.044167	-8.894438	-9.428104	-9.895035	-8.231935	-9.810445	-9.5009775	-8.153496	-8.787153	-10.358843	-8.052526	-9.581465	-9.020918	-10.3013315	-10.407509	-8.647179	-9.670229	-9.7167425	-9.850773	-9.595275	-9.771427	-9.693858	-10.529623	-10.22086	-9.640699	-10.132665	-10.071988	-9.647274	-10.580993	-10.408374	-9.847437	-8.116005	-8.633702	-8.415246	-7.8027463	-8.570316	-7.6258154	-8.5855255	-10.526865	-9.759112	-10.365211	-8.376752	-8.729942	-9.896265	-9.135641	-9.444259	-9.002676	-10.349014	-9.208073	-10.159552	-9.639069	-9.168116	-8.348433	-9.819909	-9.080515	-9.45446	-8.966151	-9.748753	-8.699271	-9.239719	-9.662823	-9.917356	-10.007484	-10.004261	-9.75247	-9.6073475	-9.28488	-8.252515	-8.659349	-8.781108	-9.213485	-8.649419	-8.212532	-5.269888	-8.635099	-8.466278	-8.263836	-7.7141423	-8.50738	-8.171243	-8.427056	-8.385927	-7.8145137	-7.9842167	-8.30602	-6.9902873	-7.1373296	-7.433505	-7.826079	-8.237089	-8.069551
LOC_Os10g41560.1	-0.9549246	-0.6900091	-1.391448	-0.876667	-0.85217285	-1.3447495	-1.0947199	-1.23806	-1.2953196	-0.8183727	-1.1833525	-1.8201513	-1.9340363	-1.583909	-1.730895	-2.5894575	-1.0398178	-1.6781855	-3.4255228	-2.3343267	-1.900774	-2.9136066	-2.225831	-1.983202	-1.9369802	-2.1332712	-1.1924081	-2.1356373	-1.5151367	-1.5504165	-1.6852398	-1.5542288	-2.0822344	-1.9249182	-1.9616528	-1.7563763	-1.428422	-0.8832636	-1.1022301	-0.71721554	-0.9165726	-1.018239	-1.0657187	-1.234807	-1.5380831	-0.9207964	-0.85032654	-0.9843483	-1.3154144	-1.2166643	-1.6954927	-2.2576714	-1.539134	-1.4680347	-0.98742104	-1.2783327	-0.70790386	-1.3006763	-0.98873234	-0.85711575	-1.3021784	-1.2679281	-1.0401258	0.2516899	-0.3991909	-0.79198074	-0.83323765	-1.0250454	0.2307005	0.295146	-0.7614126	-0.54534626	-0.5443983	-1.3983088	-1.2325602	-1.1614132	-0.6528454	-0.78288555	-0.5490751	-0.90246487	-0.57867527	-0.5714674	-0.73398876	-1.2042084	-1.5755491	-1.3565321	-1.1151934	-1.560873	-0.9805908	-1.4969645	-1.0445156	-1.0848713	-1.0402651	-1.5711098	-1.1098089	-1.2360926	-1.789712	-1.6261177	-1.9086514	-1.0549984	-1.7207546	-1.6214228	-1.5198622	-1.1958876	-1.7405415	-1.6328707	-1.4452486	-0.82388306	-0.8538828	-0.28623295	0.09033108	0.2293005	-0.033961296	-0.18386936	-0.09532547	-0.013386726	0.2478466	0.3393488	0.20122719	0.4373989	0.19548607	0.9135065	1.4250269	1.1852751	1.4409819	1.6448221	1.6925983	1.6372395	-0.89534664	-1.0158014	-1.0758772	-0.5558605	-1.1306906	-0.648757	0.026625633	-0.56130314	-0.20545292	0.31566334	0.044647217	0.3902254	1.8791151	1.740387	1.6884956
LOC_Os04g58504.1	-3.632609	-3.2963133	-3.2973547	-3.5784082	-3.360538	-3.3070674	-4.9819784	-5.186882	-5.165357	-3.6879988	-3.1927004	-3.3812447	-4.7926855	-4.787505	-4.7231126	-4.1776514	-3.985939	-4.0281706	-2.2498465	-2.1108656	-2.4502554	-1.4261684	-1.5240002	-1.3569555	-4.7561836	-5.0523186	-3.0844045	-2.7862315	-2.8872204	-2.6015978	-1.6934099	-1.4579735	-1.5917912	-1.6682158	-1.4113379	-1.7107878	-2.217749	-2.674903	-2.6178436	-2.7130547	-2.3030424	-1.960288	-0.28483295	-0.5707493	-0.34245682	-2.374858	-0.38677216	-1.8800592	-2.867423	-3.0776787	-3.419714	-2.6421862	-2.2209005	-2.58982	0.04286766	0.2958603	0.113907814	0.35853958	0.18576145	0.118712425	-0.02954197	0.307827	-0.15050793	-1.0211611	-0.88832474	-0.72516346	-0.8137102	-1.2575521	-1.2226639	-1.5414476	-1.8277311	-2.3906898	-2.7633324	-2.2562513	-0.08985901	-0.2000122	-0.6918621	-0.319973	-0.95002365	-0.3167534	-0.60631657	-0.9982958	-0.39021587	-0.31590843	-0.028386116	-0.4399414	-0.18508911	0.12541676	-0.4861393	-0.68515587	-0.57573795	-0.7039299	-0.67394733	-0.6314125	-0.8139219	-1.5817261	-2.364479	-2.759799	-2.9598274	-3.1183424	-3.2357812	-1.109559	-1.331192	-0.9941492	-0.89611435	-0.9702587	-1.10567	-0.5474701	-0.5559244	-0.6406889	-0.7446041	-0.692235	-0.6622133	-0.36393452	-0.40737915	-0.16618156	-0.08700657	-0.3976879	-0.38414764	-0.28763962	-0.68319607	-0.5410795	-0.6134567	-0.76636314	-0.8621111	-1.0355654	-0.9238167	-1.0218239	-1.4997692	-1.7324066	-1.6037617	-1.8451614	-1.9649048	-1.7774782	-1.8899903	-1.9988995	-2.2072816	-3.1200204	-3.465753	-3.613399	-3.4222174	-2.870047	-3.386527
LOC_Os08g45210.2	-1.3549633	-1.0072374	-0.4864025	-0.89244556	-0.5128851	-0.05413437	-0.41569805	-0.6018915	-0.57479477	0.35758495	0.54552174	1.2549658	-0.6646919	2.69E-04	-0.4523964	0.35184765	0.38355923	0.098566055	0.17661858	0.03034401	-0.19162464	0.16676521	0.04714012	0.14640903	1.1279621	1.3539333	1.0882912	1.4439812	0.58129215	0.9252348	0.544281	0.7562218	1.0748615	0.7558298	0.8279371	1.2004147	0.32756615	0.913311	0.9760046	1.1637735	0.9912977	1.4076948	-0.7262354	-0.1386671	-0.13636017	0.5442972	-0.011527061	0.2736559	0.120373726	0.4267044	0.10182667	0.52204895	0.40424156	0.10743618	-0.30249596	-0.5868139	-0.16200256	-0.92224693	-0.5346031	-0.6138115	-0.3060274	-0.9386635	-1.0143509	-1.9711485	-1.6486607	-1.9838486	-1.7773685	-2.126234	0.8890486	0.75921726	-0.29851913	-1.7607441	-1.5330582	-1.9309072	-0.8507204	-0.9141331	-1.1350355	-0.8655138	-0.9463644	-0.16121292	-0.31824303	-0.08164501	0.003022194	0.049370766	0.22071838	0.59558487	0.46137047	0.35792637	0.57783127	-0.28786945	-0.09522247	0.14323616	0.028824806	-0.24772549	0.26029968	1.0989923	0.54955196	0.61558723	0.6411648	0.91401386	0.67360306	-0.05397415	-0.11077881	0.29722023	-0.01750946	-0.17162895	0.27819443	-1.5758896	-1.2639904	-1.2615709	-2.2202625	-2.0785217	-1.618721	0.75222397	0.42127895	0.49889278	0.446064	0.57141304	0.40555763	0.32800102	0.25467777	0.21504402	0.4073019	0.4329729	0.39625835	0.40146923	0.38968182	0.47260857	-1.255333	-1.5849228	-1.2454414	-1.1668053	-0.21617985	-1.0831728	-1.4509535	-0.88381195	-1.718956	-2.494718	-2.2276278	-2.959786	-3.0289402	-3.4085789	-3.264495
