ID	GSM534579	GSM534580	GSM534581	GSM534582	GSM534583	GSM534584	GSM534585	GSM534586	GSM534587	GSM534588	GSM534589	GSM534590	GSM534591	GSM534592	GSM534593	GSM534594	GSM534595	GSM534596	GSM534597	GSM534598	GSM534599	GSM534600	GSM534601	GSM534602	GSM534603	GSM534604	GSM534605	GSM534606	GSM534607	GSM534608	GSM534621	GSM534622	GSM534623	GSM534624	GSM534625	GSM534626	GSM534627	GSM534628	GSM534629	GSM534630	GSM534631	GSM534632
osa-miR171b_Mature	-8.806208	-9.26387675	-7.53620835	-9.636834	-9.178128	-7.75046255	-8.5447325	-9.244348	-8.5536875	-8.931594	-10.155551	-8.612458	-8.161997	-9.302343	-8.0641265	-8.369713	-9.9955705	-8.6740625	-9.818656	-9.8201135	-8.356108	-9.5089715	-10.1271885	-6.74090575	-6.93176125	-5.7821175	-6.9883969	-9.189308	-9.51897925	-7.41669265	-10.10345575	-8.8610805	-8.240198	-9.37023425	-9.855459	-8.92094025	-9.352332	-9.711382	-8.3300855	-9.5774585	-10.012904	-8.887713
osa-miR395q_Mature	-8.1093475	-8.6437395	-7.37241535	-9.0237205	-9.020181	-7.5421486	-8.491235	-9.08913	-8.0209505	-8.89676075	-9.818066	-7.05544565	-7.985912	-8.5484185	-8.07358075	-8.19708625	-9.1059125	-8.271711	-9.245146	-8.1776895	-8.3701105	-7.54658935	-6.81122035	-8.90065125	-6.2723135	-5.045166	-6.785306	-7.6059785	-8.4970065	-6.1519413	-9.855858	-9.1233955	-7.4438147	-9.19967	-9.8321475	-8.7498935	-9.3226515	-9.67735425	-8.123557	-8.9001375	-9.485039	-8.7143325
osa-miR395l_Mature	-8.06227035	-8.3107675	-7.42357615	-8.6539532	-8.5976465	-7.67669575	-8.640056	-8.3791235	-8.465713	-9.0304705	-10.0128065	-8.0625695	-8.0365325	-8.248567	-7.84098065	-8.291216	-9.14461425	-7.77973215	-8.326657	-7.89776425	-8.1758785	-6.97948	-6.82985785	-8.811198	-5.1742232	-5.7182007	-6.5362618	-8.1697785	-8.3267225	-6.51926625	-9.7051355	-8.1328725	-8.153384	-9.056059	-9.1145705	-8.5689575	-9.4470075	-9.192288	-8.239961	-8.3315595	-9.6323845	-8.79553125
osa-miR399a_Mature	-8.23662	-7.447222	-7.00421375	-8.702631	-9.2009495	-7.60407615	-8.6081245	-9.2810695	-8.00358625	-8.37699565	-9.41128	-8.5518535	-7.6536662	-8.2938395	-8.218196	-7.603654	-9.336031	-8.11931	-8.2078005	-7.2626347	-8.01195975	-6.58803205	-6.6498528	-9.422651	-6.9211425	-5.7884163	-6.42319585	-8.108535	-7.225276	-7.4093985	-9.528487	-7.86945675	-5.5350325	-7.9723345	-9.528252	-7.6454091	-8.1446545	-8.3312035	-6.7048232	-7.86225835	-8.0016403	-7.854618
osa-miR159f_Mature	-8.640721	-9.2105505	-7.467119	-7.2874365	-9.1078315	-7.7263875	-8.579907	-9.182859	-8.485052	-8.9563675	-10.06897925	-8.547728	-8.1041715	-9.21098	-7.11067665	-8.2874615	-9.886692	-8.7516165	-9.768402	-9.7397465	-8.46813525	-9.44421325	-8.556727	-9.437127	-6.6592629	-5.71823405	-6.868047	-9.087478	-9.4500105	-7.35170615	-10.0506145	-9.974325	-8.194124	-9.697687	-9.894125	-8.84607175	-9.3968755	-9.672704	-8.26684675	-9.1326935	-9.9656805	-8.8201065
osa-miR159e_Mature	-8.6739755	-8.976814	-7.38465905	-9.500658	-9.05396	-7.62584265	-8.543496	-9.136196	-8.2949145	-8.957152	-9.9878115	-7.68635175	-8.00486115	-9.1423465	-8.1172545	-8.198918	-9.83005	-6.6255023	-9.716463	-9.65879	-8.4271865	-9.3860095	-9.9984885	-9.407242	-6.76321235	-5.4015173	-5.85800265	-9.0278965	-9.386376	-6.8794365	-9.979394	-9.969106	-8.09822625	-9.698902	-9.8876405	-8.7571745	-9.379234	-9.747234	-8.1861255	-9.413522	-9.88509	-8.74891525
osa-miR394_Mature	-7.13885615	-6.523616	-5.7810615	-6.93104795	-7.3638285	-6.6973813	-7.754815	-6.95618425	-6.583387	-6.53144985	-7.1465976	-5.9615065	-6.8335297	-6.831432	-6.3956815	-7.6989275	-7.1656338	-6.73851	-7.1369922	-7.635487	-8.2938155	-8.219662	-8.0158315	-7.4578625	-6.8578955	-4.7690595	-6.909772	-6.66442515	-6.48290885	-6.636157	-5.92648865	-7.49611905	-6.96142665	-7.329241	-6.75373585	-7.2098086	-7.6116338	-7.30363675	-7.06177135	-6.1045698	-6.72325995	-6.95045885
osa-miR169o_Mature	-8.629733	-9.083282	-7.4021858	-9.4982795	-6.28406075	-7.6346342	-8.3529915	-9.10448	-8.388751	-8.7790965	-9.959588	-8.13657625	-8.02348725	-8.43208075	-7.96723665	-8.2264865	-9.8106335	-8.584029	-9.4643625	-9.0656795	-8.274482	-8.3733495	-8.931921	-9.249783	-6.7411475	-5.49240835	-6.7795025	-8.31240815	-9.35049	-6.89064885	-9.96160425	-9.9659415	-8.0870025	-9.000144	-9.7147435	-8.74909	-9.20315575	-9.5868385	-8.191053	-9.3999795	-9.848881	-8.7270595
osa-miR171e_Mature	-8.5761205	-8.9936135	-7.3185172	-9.4580825	-8.9608115	-7.603955	-8.39349	-9.0428455	-8.297635	-8.8082745	-9.231495	-8.228564	-7.925234	-9.0219315	-8.003765	-8.1489695	-9.5981615	-8.6635565	-9.616472	-9.520916	-8.3187295	-9.252317	-9.9114985	-9.3129135	-6.64075705	-5.4471159	-6.7163889	-8.9723285	-8.7131035	-7.1479605	-9.89309225	-9.9534465	-7.9882755	-8.675987	-9.6983555	-8.668094	-9.2045635	-9.5788975	-8.10183	-9.2892795	-9.8267865	-8.0875082
osa-miR156c_Mature	-7.15598725	-8.3823695	-7.5264502	-8.900098	-9.158683	-7.19856215	-8.11511	-9.2391315	-8.5326235	-8.22173685	-8.7882305	-7.7278903	-8.1499525	-8.87903975	-8.293141	-7.728587	-9.53623825	-7.9322835	-8.1899115	-6.9687885	-8.5676065	-6.3136615	-6.3519785	-9.5348355	-6.2488285	-4.8040125	-6.9297157	-7.19509465	-7.65857335	-7.384477	-10.085043	-8.121382	-4.39581345	-9.794769	-9.9393305	-8.887963	-7.7088185	-8.963037	-8.3301335	-8.81992	-9.814422	-8.7113925
osa-miR399b_Mature	-7.52675055	-8.29795565	-7.1897953	-8.584846	-9.107337	-7.75074455	-8.61414225	-9.16746	-8.4846275	-8.96271725	-8.636029	-8.11479925	-8.104432	-8.30011	-8.149147	-8.27371425	-9.140929	-8.27978235	-8.6775165	-7.18520215	-8.46313	-6.5952453	-6.48728415	-9.06202	-6.8801515	-5.57952085	-6.28994415	-7.677307	-7.52652585	-6.561207	-9.9134385	-7.8164797	-8.189128	-8.9606775	-9.74504325	-7.8925886	-8.9019365	-9.0708565	-8.128623	-8.568633	-7.643259	-8.050842
osa-miR395u_Mature	-7.6326635	-8.5835815	-6.3930422	-8.3666405	-9.047467	-6.979142	-8.215871	-9.1188495	-7.38601185	-8.8898685	-9.493629	-6.55217835	-8.01794625	-8.87015325	-8.070018	-8.2210655	-9.413113	-6.97150675	-8.551272	-7.7399018	-8.36283275	-6.6896555	-6.5129186	-9.2684775	-5.17415285	-5.63451285	-6.6433043	-7.453773	-8.3455464	-5.34430675	-9.47297	-9.4693935	-8.100939	-9.633783	-9.830819	-8.772164	-9.3153525	-9.6898365	-8.201601	-8.76068025	-9.470034	-8.746614
osa-miR395m_Mature	-8.511517	-9.008892	-7.5613738	-9.5474545	-9.22275875	-6.025105	-8.708053	-8.594916	-8.497748	-9.0636655	-9.765066	-7.009664	-8.08684285	-9.319836	-7.84806725	-8.4114105	-9.5026545	-8.1474212	-8.20222525	-8.534759	-8.6000945	-7.56807885	-7.04886285	-9.5700565	-5.7317791	-4.9634098	-5.593802	-7.7427645	-8.804836	-6.60362915	-9.864569	-9.7926665	-8.264937	-9.823564	-9.9798525	-8.7059345	-9.48648925	-9.3392445	-8.3569305	-9.61621325	-9.67027375	-8.8965445
osa-miR395k_Mature	-8.639041	-8.5065113	-6.974026	-9.679169	-9.1952755	-7.81112615	-8.5280715	-8.8720605	-8.51754325	-8.120478	-9.576908	-7.5579796	-8.05274155	-8.8366	-7.7957285	-8.2609515	-9.7988115	-7.92571485	-8.626675	-7.9487453	-8.39924825	-7.21220885	-6.6889645	-9.408322	-5.35405725	-4.9901381	-6.748368	-8.4621265	-9.1020695	-7.03611165	-9.7376555	-8.7280742	-8.2018395	-8.36733265	-9.7879075	-8.896201	-9.3064835	-9.5517525	-8.278052	-9.2052425	-9.1007875	-8.8746025
osa-miR167i_Mature	-8.8379755	-9.3303405	-7.57583635	-9.696845	-9.249098	-7.7762034	-8.65642225	-9.3088225	-8.583062	-8.7812155	-10.2112585	-8.6603225	-8.209062	-9.33834625	-8.231642	-8.4122775	-10.024	-8.841692	-9.8315945	-9.894401	-8.5467115	-9.56771	-10.1777385	-9.5216745	-6.9891884	-5.84359915	-7.01334885	-9.2397715	-9.56894	-7.4730155	-10.12262925	-10.138053	-8.2967825	-9.787746	-9.943107	-8.967775	-9.448422	-9.792551	-8.373509	-9.6193025	-10.1227575	-8.940279
osa-miR169g_Mature	-8.791361	-9.15571675	-7.59253475	-8.27699185	-9.2584695	-7.7868227	-8.656965	-9.2887175	-8.6034335	-9.0215415	-10.016877	-8.6634265	-8.2254365	-9.3489225	-8.2383565	-8.4438725	-9.8532225	-8.413634	-9.4360955	-8.565822	-8.5400205	-8.8648045	-7.0950693	-9.232471	-7.02048205	-5.8489395	-6.9678042	-8.50205075	-9.5943945	-7.4906533	-10.145869	-10.128085	-8.3095255	-9.7745125	-9.94551925	-8.9952215	-9.44602675	-9.7609295	-8.4053305	-9.512627	-10.1371455	-8.9444455
osa-miR169c_Mature	-7.820518	-6.5575572	-7.1534978	-8.679874	-8.5672805	-6.21781685	-8.523713	-8.4913605	-7.3498493	-8.8949075	-9.2150345	-8.549954	-8.0795487	-7.7911353	-8.1380663	-8.2919285	-9.523564	-8.718836	-9.0356885	-8.454923	-8.44950625	-8.072701	-7.8900942	-9.4008725	-6.8300898	-5.71483445	-6.86266445	-8.816927	-9.441039	-7.1057429	-10.0558835	-8.710965	-8.1973265	-9.671057	-9.87461375	-8.8463685	-9.1000515	-8.977792	-8.2953805	-8.7375585	-7.6065775	-8.821929
osa-miR162a_Mature	-6.9682288	-8.67244575	-7.35837185	-9.4937	-9.04051525	-7.625064	-8.61247125	-9.1252725	-8.0273255	-8.995797	-9.9615525	-8.4795375	-7.9805205	-9.0213115	-5.0482554	-8.1704525	-9.484534	-8.7935845	-9.238094	-9.2823605	-8.02435515	-8.5979692	-8.4770355	-9.4700615	-6.7541275	-5.61971785	-6.7936115	-9.016861	-9.133019	-7.05678565	-8.7317433	-8.605446	-8.0800785	-9.67404475	-9.062357	-8.742323	-8.072149	-9.5271235	-7.95500165	-8.1453015	-8.8037675	-8.4274895
osa-miR408_Mature	-3.2032485	-3.5007942	-2.5027692	-4.05247965	-3.8608689	-2.83347485	-2.05988075	-1.5070572	-1.4293847	-4.36441135	-3.19171375	-2.17390255	-3.30290415	-3.18317775	-2.58904745	-4.1417611	-4.0248852	-3.30584645	-3.3346815	-3.63497115	-2.86820315	-3.56702135	-3.69320635	-3.1484652	-2.5877791	-1.32431745	-3.13885735	-2.8243597	-3.2821944	-2.50376435	-3.121192	-2.83489135	-2.2378111	-2.43062305	-2.3693943	-2.76453645	-2.77342795	-2.6405406	-2.501502	-2.81395145	-2.9912605	-3.27718015
osa-miR166k_Mature	-8.63384	-7.9659517	-7.4915611	-9.17821	-8.307853	-7.70653765	-8.5317235	-9.159491	-8.0650558	-8.900312	-9.3929335	-8.5521305	-8.123863	-9.23364475	-8.12624525	-8.3237045	-9.93133	-8.31034435	-8.41355675	-8.8086605	-8.422671	-8.466324	-7.57989695	-7.76093665	-6.87207475	-5.7204652	-6.8972405	-8.624581	-8.62834215	-7.35632945	-9.521086	-9.976976	-8.192831	-9.6864745	-9.2987475	-8.86520675	-9.341085	-9.637462	-8.301584	-7.8693155	-9.409308	-8.821631
osa-miR164e_Mature	-7.110725	-7.2970308	-7.14548205	-7.8795945	-9.011559	-7.17768325	-8.5254825	-9.1486115	-8.394368	-8.9219495	-8.049986	-7.2581078	-7.79784415	-7.6362165	-8.052591	-7.1561768	-7.6470285	-6.2051185	-7.6691989	-6.601639	-8.4625475	-5.8933218	-5.85285835	-9.4616925	-5.50222815	-5.3430423	-6.71404695	-7.1239524	-7.4521675	-5.81159265	-9.95456775	-7.67839965	-8.0540805	-9.6907235	-7.8259017	-8.719541	-8.655318	-9.1277005	-8.1828715	-8.114844	-9.247293	-8.67154
osa-miR169a_Mature	-8.953929	-9.4132545	-7.6446404	-9.811155	-9.3476325	-7.86349825	-8.71541275	-9.3943095	-8.646891	-8.351958	-10.1485575	-8.1413502	-8.302421	-9.073437	-8.29749975	-8.4855005	-9.789543	-8.8223275	-9.426905	-8.4210065	-8.6004515	-7.53155115	-7.7965787	-9.608443	-7.05845185	-5.9333188	-7.0895783	-8.9867825	-8.744121	-7.56062365	-10.208577	-9.4602735	-8.347035	-9.142749	-9.9925215	-9.038736	-9.5055455	-9.831724	-7.5180145	-9.65351	-10.199799	-9.0178185
osa-miR172c_Mature	-8.880134	-9.3154375	-7.570963	-9.699417	-9.236172	-7.7758655	-8.593174	-9.3075885	-8.5801035	-8.9929115	-10.1823585	-8.646367	-8.217022	-9.2255285	-8.11836675	-7.44435915	-10.0228015	-8.6579485	-9.8491495	-9.83002	-7.704461	-9.5421995	-10.162893	-9.434805	-6.96481465	-5.83292365	-7.03155985	-9.2265675	-9.5556665	-7.45915565	-10.149711	-10.1669065	-8.2620045	-9.433883	-9.9060145	-8.949022	-9.4053375	-9.747349	-8.3567495	-9.60907	-7.742378	-8.926742
osa-miR162b_Mature	-8.216868	-8.4997535	-7.5085516	-8.172355	-8.9196005	-7.5817958	-6.53493235	-8.702944	-8.2150665	-8.52506525	-9.5873165	-8.591338	-8.142006	-8.580664	-8.1118745	-8.324742	-8.77163535	-8.6639405	-9.2969355	-9.2141025	-8.413276	-9.278201	-8.948175	-9.2097825	-6.8646164	-5.75707225	-6.92951985	-9.1388205	-9.1774635	-7.3756813	-9.9319675	-9.26438125	-8.19786	-9.597751	-9.86492225	-8.8773175	-9.3508725	-9.333582	-8.305883	-8.6864285	-8.28776425	-8.864526
osa-miR164b_Mature	-8.337029	-8.8447385	-7.31936835	-9.3997445	-8.89504775	-7.581595	-8.4929235	-8.931469	-8.3088305	-8.8960675	-8.68480875	-8.379265	-7.8949585	-8.721523	-7.16731	-7.30397615	-8.9254435	-8.7115125	-8.4065835	-7.2451995	-8.402247	-6.68491615	-6.67823935	-9.399184	-6.4210167	-5.50980965	-6.68959545	-7.7033052	-8.3520575	-7.1157955	-9.8823155	-8.280882	-7.961952	-9.615173	-9.8294995	-8.619756	-9.342383	-9.572982	-8.094288	-8.2337465	-9.6156195	-8.02061635
osa-miR398b_Mature	-5.55961335	-5.0600385	-4.0258243	-5.38094085	-5.1197083	-4.2355605	-5.37746585	-4.30819415	-4.056307	-5.570774	-4.32861415	-3.5488622	-4.5856686	-4.8545867	-4.44898115	-4.48523835	-4.677491	-3.7531886	-5.60876655	-5.23310965	-5.3775935	-5.296913	-5.34164815	-4.9759243	-5.9581299	-5.5173298	-5.82251065	-4.5659428	-4.6510518	-4.60692685	-5.2920589	-4.91683245	-4.78029895	-4.4624665	-4.8500045	-4.8174677	-5.340058	-5.149851	-4.9525878	-4.1350488	-4.5949621	-5.0289023
osa-miR530_Mature	-7.6149755	-8.1818055	-7.56611685	-8.2563765	-9.2212265	-7.75912	-8.3437235	-8.303386	-7.982204	-9.0687685	-8.9788585	-8.339943	-7.5838755	-8.15415275	-8.227505	-6.8324535	-9.168772	-8.8449745	-8.095793	-7.38501855	-8.56492	-6.29970085	-6.6011286	-9.557525	-5.83996765	-5.32943575	-5.5412673	-7.6913495	-8.3047905	-5.7464905	-10.11205725	-8.318442	-7.372105	-9.8695445	-9.976255	-8.94450675	-9.490241	-9.811859	-8.33892425	-8.823658	-8.75904275	-8.92124525
osa-miR393b_Mature	-8.31183	-9.207457	-7.4901595	-9.586541	-9.12571225	-7.715101	-8.5908	-9.206225	-8.484946	-8.990859	-10.09554	-8.5710505	-6.37976365	-8.9852595	-8.136606	-8.3215395	-8.20548035	-8.701227	-9.794265	-8.4363605	-8.426541	-8.7272475	-8.204566	-8.7159349	-6.86553645	-5.7371905	-6.93057155	-9.1234405	-9.4494605	-6.944448	-10.05987825	-10.03545925	-8.17307325	-8.2077594	-9.1016985	-8.8475195	-9.407553	-9.7342	-8.2633005	-7.46578475	-9.955764	-8.820016
osa-miR159a_Mature	-8.8242905	-9.3501625	-7.59935765	-9.59810625	-9.2762665	-7.785399	-8.7223305	-9.309489	-8.5962145	-9.081403	-10.2517775	-8.677822	-8.2351795	-9.203402	-7.47341225	-8.4555235	-10.057859	-7.6668957	-9.8442255	-8.4592608	-8.607666	-9.546234	-7.917509	-9.582424	-7.025743	-5.8655016	-7.04365635	-9.26214025	-9.6013125	-7.5003955	-8.3164764	-10.143717	-8.0115645	-9.6993325	-9.9834405	-8.992813	-9.472372	-9.810849	-8.3925965	-9.6537125	-7.1869955	-8.9516205
osa-miR390_Mature	-6.4771154	-8.571071	-6.93109715	-7.1339235	-8.3333108	-7.28443315	-8.49747425	-9.0759985	-8.3606655	-8.9032775	-9.53312675	-7.67349525	-7.967234	-7.999399	-8.1300365	-7.6327105	-9.155526	-7.6529813	-7.6177385	-7.15758335	-8.411021	-6.7670733	-6.327216	-9.3779775	-5.9802482	-5.5784765	-6.7575783	-7.45619335	-8.1657568	-6.99726375	-9.942094	-8.3312835	-8.0504505	-9.6643635	-9.852522	-8.6948815	-9.345034	-8.7258138	-8.153202	-8.66207775	-9.107743	-7.0435192
osa-miR395a_Mature	-7.65314225	-8.720456	-6.4993465	-8.4813955	-9.07444175	-7.403956	-8.5693355	-9.088386	-8.0349625	-8.9436485	-8.564894	-6.75508725	-8.08570215	-8.5208335	-7.486232	-7.8987173	-9.1604005	-7.0280281	-7.80311585	-7.0585342	-7.8919115	-6.639148	-6.5628951	-8.271996	-4.81243685	-4.4030199	-5.66527605	-7.74343015	-7.59108355	-6.0782155	-8.8351295	-8.11456625	-8.162127	-8.6697655	-9.343006	-8.667021	-9.380851	-9.2488165	-7.25205765	-8.5759395	-8.053783	-8.0795395
osa-miR399f_Mature	-6.04658275	-7.0592378	-4.74965145	-7.58893265	-8.167004	-5.594541	-7.397229	-6.8047878	-6.35832115	-6.51243685	-6.44483475	-5.2272377	-7.09753475	-5.807332	-5.30453775	-6.0979912	-6.768169	-5.49641015	-6.5110623	-6.71144725	-6.50455085	-6.21080875	-6.0420555	-6.5106363	-6.0091113	-5.7993025	-6.95705065	-6.4192067	-5.65824	-7.24065025	-7.7100825	-6.72955225	-6.782022	-7.213789	-7.8104663	-6.63261125	-7.3098842	-6.25676885	-5.1487117	-6.1260627	-6.4699495	-6.145214
osa-miR395e_Mature	-8.2174865	-8.0324315	-7.19415855	-8.75191	-9.0477815	-7.5943575	-8.5129695	-8.980618	-8.435617	-8.908219	-9.5354775	-7.3864273	-7.94960125	-8.892963	-8.05196	-8.25999475	-9.209077	-7.937325	-7.8064369	-7.7698052	-8.388426	-7.07063935	-6.77640295	-8.686546	-6.1446735	-5.55567265	-4.991333	-7.66884225	-9.0023065	-6.4364639	-9.600608	-8.8553305	-8.1216575	-9.618298	-9.8382865	-8.778189	-9.3428405	-8.758147	-8.211358	-8.4106925	-9.244837	-8.0963525
osa-miR398a_Mature	-7.8728393	-4.38813905	-5.7698633	-7.51155015	-5.1935637	-7.72478365	-8.396882	-6.54792215	-4.6436648	-7.8403795	-4.13221505	-8.192573	-2.8121815	-4.97469475	-4.74515555	-5.0416468	-4.1708005	-8.504378	-8.1135295	-6.06452235	-8.504537	-6.6880999	-8.644808	-9.1485425	-3.95871475	-3.5810377	-4.4470055	-3.26956655	-4.6727893	-7.1803308	-8.7478485	-9.02771	-8.2055445	-8.8860085	-9.5039155	-8.293646	-9.40061	-7.64929915	-7.60604335	-6.64287815	-8.22506925	-8.86657275
osa-miR164c_Mature	-7.445308	-8.2776035	-7.3421819	-9.493815	-8.9819195	-7.6489912	-8.434876	-9.1494175	-8.397584	-8.839585	-8.810039	-8.000478	-7.978126	-8.80517075	-8.1424525	-7.192954	-8.851079	-8.54452	-7.9201805	-6.7640829	-8.347191	-5.7727477	-6.0852122	-8.810573	-5.7882843	-5.4816675	-6.7503747	-7.178946	-8.08259725	-7.0194733	-9.95525425	-8.03262825	-8.026281	-9.359198	-9.3942155	-8.69471	-9.299087	-9.048587	-8.1785425	-8.738724	-9.4873925	-8.644756
osa-miR156e_Mature	-7.9921433	-8.23704935	-7.57830235	-8.1628785	-7.26558	-7.77642875	-8.570982	-9.29834	-7.0224725	-8.9954755	-9.7334845	-7.32363375	-6.47250515	-8.012218	-8.16890575	-8.3792945	-8.429851	-6.74360585	-8.3105705	-7.01948565	-8.477952	-6.3319755	-6.35565585	-9.473002	-6.395239	-5.2565703	-7.02068805	-7.271496	-8.1479242	-6.86633225	-10.0586635	-8.2916825	-7.00223615	-9.766343	-9.928131	-8.1913582	-9.4310845	-9.678874	-8.377329	-8.8623165	-10.090805	-8.93705
osa-miR166d_Mature	-5.84289815	-5.4092362	-4.8151715	-5.70692965	-5.28638745	-4.1068611	-6.6180383	-5.9252352	-5.8917965	-7.3148917	-5.87380645	-4.80552	-6.8391525	-6.11992525	-5.50400755	-6.04220415	-6.40609835	-5.76264665	-5.5913947	-5.87706705	-6.2430327	-4.806653	-4.92254075	-4.676437	-6.06062775	-5.7752502	-4.5711502	-5.8642533	-5.906527	-5.0817965	-4.33137445	-5.74592945	-5.2025993	-5.8919352	-4.70938885	-5.328412	-6.5932933	-6.5363372	-6.1779232	-4.4761058	-5.82648225	-6.2952245
osa-miR166g_Mature	-4.8355005	-5.27434975	-4.5590744	-5.128588	-5.77413725	-4.82879445	-6.4175455	-5.92682635	-6.5994922	-7.28863	-7.03251935	-3.09026455	-7.1937493	-6.232646	-4.71120355	-6.40407325	-7.08853	-4.482152	-5.34222	-4.8955	-5.52983535	-4.835012	-4.9776726	-4.7815062	-3.15595485	-5.7694762	-5.4358238	-2.8885136	-5.58045315	-3.3770531	-4.7233125	-5.32993865	-5.0535067	-5.87932265	-4.49155	-5.59252915	-6.80293825	-7.07125815	-5.1959205	-3.5470808	-6.065794	-6.10304835
osa-miR396c_Mature	-8.741322	-9.190502	-7.4404365	-9.5486595	-9.1040595	-7.66265585	-8.6141765	-9.182684	-8.455288	-8.9939065	-10.070447	-8.533514	-8.0741835	-9.219358	-8.1295735	-8.2706295	-9.906354	-8.7301315	-9.75962275	-9.71493475	-8.440497	-9.4394845	-10.0654835	-9.446973	-6.84217145	-5.7057215	-6.8944051	-9.096724	-9.4492615	-7.25825165	-9.886284	-10.0116645	-8.1538215	-9.73963125	-9.9220025	-8.8165815	-9.4200225	-9.761892	-8.2342145	-9.483408	-9.9321755	-7.864697
osa-miR167c_Mature	-8.4325375	-9.195364	-7.48513835	-9.573532	-9.1017855	-7.698835	-8.510028	-8.497428	-8.4754795	-8.7833835	-10.0964035	-8.5674255	-8.110908	-8.64588675	-5.2763571	-7.8418815	-9.9258795	-8.6811685	-9.040299	-9.7520895	-8.393738	-9.455797	-10.0807425	-9.376586	-6.84893175	-5.72656935	-6.90501715	-9.1264155	-9.453665	-7.1897637	-10.042534	-10.0265255	-8.1895295	-9.7016745	-9.8497485	-8.851538	-9.336476	-9.6995825	-8.2777845	-8.3146505	-9.966002	-8.83251
osa-miR168a_Mature	-5.97869205	-4.7651645	-3.7961586	-6.1778842	-4.46664715	-3.55769705	-5.93570015	-3.998597	-4.02100465	-5.6467622	-3.17981865	-2.73639635	-6.7545468	-5.6189673	-5.4337245	-5.6307845	-5.62459715	-5.5022507	-3.4127007	-4.1595975	-3.90364005	-2.3789034	-2.8613873	-2.24488875	-4.21906	-5.220995	-4.0228958	-3.09277915	-2.26073265	-3.221863	-0.69440268	-2.5804	-2.01848505	-2.69952295	-0.217126845	-2.9934411	-3.24596545	-3.0560756	-3.4668305	-1.7278557	-2.27131605	-1.788053
osa-miR399h_Mature	-6.83114	-6.9642728	-4.3015385	-7.44334935	-8.2750215	-5.20366045	-6.849836	-6.33992215	-6.3646617	-7.22117445	-6.67310595	-5.300895	-6.86263275	-6.1163055	-5.1125486	-6.56463975	-7.24189365	-5.7228177	-6.864294	-6.27212665	-6.092572	-6.0995276	-5.9575627	-6.37555275	-6.8777097	-5.8333297	-6.97815175	-7.18070485	-5.7779231	-6.9742533	-8.0249863	-6.58135655	-6.8813093	-7.50067875	-7.799908	-6.82402585	-6.89620115	-6.8182815	-5.291661	-5.9973205	-6.4602932	-6.2915847
osa-miR167h_Mature	-8.8431335	-9.2867595	-7.53453	-8.6118395	-8.817219	-7.78603005	-8.5832685	-8.329511	-8.551492	-8.5603165	-8.729555	-8.6343445	-8.1735255	-9.2962225	-8.185078	-8.3572375	-9.96942975	-8.7605865	-9.829504	-9.793509	-8.477626	-9.507003	-9.8604025	-9.4852445	-6.9347193	-5.8099432	-6.47592165	-9.1853555	-9.365367	-7.4325807	-10.115045	-9.770325	-8.241655	-9.4121685	-9.9245125	-8.918353	-9.4357435	-9.78448	-8.0167428	-9.545653	-10.04187225	-8.90644075
osa-miR395t_Mature	-8.7218695	-9.158244	-7.0110697	-9.59434275	-9.112946	-7.7563095	-8.449425	-9.1705675	-8.4811865	-8.84742925	-9.8266655	-8.5813935	-8.1054925	-9.222512	-7.3975443	-8.313005	-9.907259	-8.6824585	-9.7643575	-8.48934625	-8.3107305	-8.188853	-7.226358	-7.249124	-6.8448577	-5.714103	-6.917716	-9.1348915	-9.412889	-7.3395585	-10.03092	-9.6795595	-7.4773239	-8.59078135	-9.723905	-8.85417325	-9.232679	-9.2691115	-8.247244	-9.47942	-9.955685	-8.81737225
osa-miR396a_Mature	-8.896111	-9.37353875	-7.6100221	-9.76055775	-9.3080295	-7.8382875	-7.8288791	-9.3547975	-8.624965	-9.0686865	-10.2056525	-8.706184	-8.2571005	-9.355772	-8.2685645	-8.447357	-10.0342255	-8.826906	-9.849046	-9.900323	-8.564796	-9.5907455	-10.2119605	-9.5655985	-7.0350541	-5.8941675	-7.055342	-9.264303	-9.58361725	-7.52208525	-10.1815915	-10.205921	-8.319363	-9.686447	-9.8242405	-9.015966	-9.480194	-9.81636675	-8.417129	-9.609799	-10.1539755	-8.37124265
osa-miR171i_Mature	-8.276689	-9.368853	-7.60751615	-9.6691	-7.9615478	-7.7927278	-7.66732	-9.355834	-8.608773	-8.868566	-8.5899755	-8.685075	-8.2567505	-9.386313	-8.06508475	-8.13286465	-10.0677395	-8.767462	-9.8696985	-9.903446	-8.531596	-9.5938275	-10.0430205	-9.5395775	-7.01852625	-5.88156345	-7.05537215	-9.277078	-9.605174	-7.328768	-10.162098	-10.180285	-8.31870075	-9.830066	-9.96953425	-8.9883385	-9.4789335	-9.797647	-8.389841	-9.663599	-10.1354455	-8.96884
osa-miR169i_Mature	-6.82542655	-6.46376615	-7.24476875	-8.454408	-8.2333045	-7.72620675	-8.5088945	-9.22196375	-8.483941	-8.9456585	-9.620728	-8.5779175	-8.123278	-8.928051	-8.1288585	-8.30461	-9.8981145	-8.675569	-9.245308	-8.4739305	-8.431593	-8.470657	-8.596442	-9.300671	-6.8440465	-5.74090325	-6.31868785	-9.1153005	-9.4425525	-7.35643635	-10.070871	-10.080181	-8.181272	-9.6008105	-9.872938	-8.855107	-9.364806	-9.727169	-8.282876	-8.6800475	-9.746856	-8.8488975
