ID	GSM534579	GSM534580	GSM534581	GSM534582	GSM534583	GSM534584	GSM534585	GSM534586	GSM534587	GSM534588	GSM534589	GSM534590	GSM534591	GSM534592	GSM534593	GSM534594	GSM534595	GSM534596	GSM534597	GSM534598	GSM534599	GSM534600	GSM534601	GSM534602	GSM534603	GSM534604	GSM534605	GSM534606	GSM534607	GSM534608	GSM534621	GSM534622	GSM534623	GSM534624	GSM534625	GSM534626	GSM534627	GSM534628	GSM534629	GSM534630	GSM534631	GSM534632
osa-miR535	-6.762749675	-6.4876668	-6.3088959	-6.209915325	-5.981123825	-5.573476675	-7.5467846	-6.559236075	-7.290546225	-6.8972753	-6.0550811	-5.041668125	-7.279477375	-6.6344117	-6.6381472	-5.512008775	-6.60585255	-6.385371525	-7.339391675	-7.05002305	-5.85817575	-7.0804854	-7.0384071	-7.428056	-5.66286795	-5.5356357	-6.41631495	-6.268465025	-5.6230236	-6.15017665	-7.4532913	-7.532486875	-7.792615625	-6.813245525	-7.6911823	-7.844701425	-8.20065775	-7.152039	-6.611470525	-5.978765925	-6.213721625	-7.74037775
osa-miR156h	-4.1130671	-3.92047345	-3.30157745	-4.410533025	-4.09774985	-3.560081825	-5.117405775	-4.4313268	-4.628502425	-4.912306175	-4.2925868	-3.5811683	-4.1279116	-4.254653575	-4.40351035	-3.814676175	-4.5789978	-4.270593325	-4.653299675	-4.585682025	-4.5064267	-4.317026225	-4.394387225	-4.633351225	-2.786910075	-1.938608875	-3.051356025	-3.757799475	-3.727038325	-3.110468325	-4.17957415	-4.476175475	-4.979495675	-4.4275573	-4.6497799	-4.895116375	-4.63656075	-4.53418515	-4.3412746	-4.066411925	-4.39418595	-4.722624875
osa-miR413	-8.757562	-9.13473475	-7.478865875	-9.48046	-8.38842375	-7.7070218	-8.48450325	-9.20968375	-8.480278375	-8.8996955	-10.061283	-8.5608685	-8.114877375	-9.221663	-8.06767885	-8.3164995	-9.6733525	-8.65092425	-8.634112	-8.827317	-8.360947375	-8.35852175	-8.554429175	-9.305816	-6.734890325	-5.72618375	-6.9218306	-8.67112765	-9.244007	-7.11929155	-9.98346225	-9.8843825	-8.16573475	-9.09521925	-9.807418	-8.84351925	-9.306258625	-9.673105	-8.262501	-9.49951525	-9.95441825	-8.819862875
osa-miR415	-7.383707625	-7.5892999	-5.8403445	-8.404243675	-9.261901125	-7.35544165	-8.3194715	-9.294653	-8.04025025	-9.062679875	-9.595123625	-7.028843625	-7.560029775	-7.64607395	-7.692148475	-7.8268365	-9.413925	-7.50937205	-8.93001875	-8.100456125	-8.54304825	-7.17555915	-7.437687	-9.1148295	-6.71197615	-5.2776986	-6.865484725	-8.118655825	-8.161396	-6.6384604	-9.04096675	-9.05231475	-8.0613325	-9.1956573	-9.72264775	-6.965226575	-8.52247155	-9.81565575	-8.026529	-8.226601925	-9.96404275	-8.8779835
osa-miR414	-4.302529675	-4.43506325	-2.76830565	-4.28693055	-4.54472515	-2.94801045	-5.2464375	-4.795482675	-3.885309	-5.214844125	-4.94267235	-3.27785635	-4.697542125	-4.4598531	-3.467371175	-4.153697	-4.853318475	-3.6135429	-4.986602125	-5.1429379	-4.29826045	-5.144871125	-4.9991207	-4.3975063	-2.53196955	-1.463500375	-3.535187075	-4.397388375	-4.979029625	-2.557768475	-5.381160275	-5.204255	-4.49654825	-5.326431175	-5.681932825	-4.10253025	-4.9993052	-4.85964225	-3.743567875	-4.6844171	-4.84217915	-4.123022175
osa-miR417	-8.8841835	-9.06473575	-7.575891975	-9.73057175	-9.236624	-7.805577475	-8.7170375	-8.57591325	-8.587461375	-8.91788825	-9.468713875	-8.679117	-8.19518025	-9.333343	-8.287505125	-8.365294125	-10.00804825	-8.34992075	-9.8360525	-9.03203555	-7.204868125	-9.566581	-10.1879135	-9.5981765	-7.000085875	-5.870198325	-7.0257405	-9.23902	-9.561917	-7.48976485	-10.1534445	-10.176246	-7.471054425	-9.78870375	-10.000441	-8.33895035	-9.50449225	-9.83389575	-8.376096	-9.584322	-10.12226213	-8.95142775
osa-miR416	-7.7866845	-7.314759	-6.9933006	-7.97055405	-7.84245025	-7.0649674	-8.405859	-8.352991875	-8.351216	-8.82677325	-8.17937375	-6.986610175	-7.810426	-8.14842835	-7.9719205	-7.768449975	-7.839497525	-7.649249725	-8.02077235	-7.28044435	-8.3564565	-7.204223625	-7.031430625	-8.9819141	-5.98759525	-5.6051942	-6.32899035	-7.445301575	-7.602852925	-6.0932556	-8.205419375	-7.806488175	-5.93234045	-7.732380675	-9.19905775	-7.02345045	-8.11719695	-7.790459625	-7.612018175	-5.897122875	-7.23906875	-7.44281835
osa-miR419	-3.122305635	-3.88442695	-2.440114175	-3.7449817	-0.8329792	-2.163838175	-3.238961825	-1.9443411	-2.178872675	-2.9486281	-1.100731025	0.378803	-2.95636456	-2.06086195	-1.058833125	-2.045172275	-1.488058675	-2.7512952	-3.24815605	-4.45902314	-3.727692693	-3.979388925	-3.144292625	-4.02455455	-2.239570025	-1.940763225	-2.2247791	-2.73287605	-1.213066275	-1.88896675	-3.88567955	-4.929218085	-3.961951775	-3.25566165	-4.1325428	-3.500755825	-4.20319196	-4.315344325	-3.295946725	-2.88858895	-3.859315675	-3.0048079
osa-miR418	-6.614359	-6.410953	-6.27372745	-5.01768305	-5.967478375	-6.000613825	-7.167638	-6.331839825	-6.43866205	-5.820016625	-5.830076	-6.6315502	-5.228869425	-5.6785832	-5.461732475	-5.459005525	-6.1168436	-5.549116225	-9.57563325	-7.762385775	-7.97792185	-7.42170875	-7.50636665	-7.7029864	-6.993404675	-5.8403005	-6.6248596	-6.8117578	-5.210142475	-7.26900605	-8.427530425	-9.1448149	-8.29435325	-8.09801085	-8.73337125	-7.41835755	-8.483911175	-8.8315015	-7.52810395	-6.276105275	-7.5604082	-7.074743425
osa-miR156l	-8.4047199	-8.32510975	-7.52440925	-8.9122745	-8.003969	-7.734049575	-8.561324125	-7.974471	-8.5094185	-8.934550125	-9.89761425	-8.149145325	-8.15565825	-8.531481425	-8.12079965	-7.959018	-9.46930425	-8.168053	-8.747640625	-9.0691985	-8.4301465	-8.373303425	-8.2406539	-9.026201	-6.5528684	-5.777283475	-6.953294175	-8.482349075	-9.019651375	-6.795060325	-9.0610075	-8.89672525	-8.153568075	-9.60571775	-9.875654	-8.736578	-9.370461	-9.620164625	-8.31681575	-9.300971	-9.77180125	-8.87293125
osa-miR435	-7.79379735	-8.54418925	-7.42692775	-7.887318	-8.90607	-7.667510925	-8.5315835	-7.9455249	-7.6476965	-8.4438125	-8.85266625	-8.38233575	-7.99604885	-8.24738425	-8.1624395	-8.243448625	-8.87697625	-8.412490125	-8.4992045	-8.21008325	-8.47097175	-7.4568135	-7.48414455	-9.041229625	-6.727758125	-5.6522515	-6.8089734	-7.980015	-7.72161885	-7.257221575	-8.867378825	-9.04528175	-8.12105575	-9.57901725	-9.76783675	-7.0727769	-9.349722875	-8.9000955	-8.21758475	-9.1716665	-9.907141625	-8.575616925
osa-miR398b	-5.409393775	-5.412535	-4.1953075	-4.8696189	-5.04058	-4.4749592	-1.577879425	-1.89763955	-2.052024375	-3.326720225	-2.8814156	-2.4904376	-5.6739426	-5.70434745	-5.527499475	-4.162351825	-4.406833825	-3.323789825	-6.4506027	-6.33662085	-7.374405	-5.78317135	-5.82550475	-6.868577975	-4.948554725	-5.068242775	-6.8789465	-4.677315925	-4.427994725	-6.005639875	-6.21378135	-4.7531671	-4.4811136	-3.1266415	-3.760100825	-5.841246275	-5.363099575	-5.539401225	-6.343437275	-5.531547425	-5.05185165	-4.918544475
osa-miR398a	-7.233908625	-4.28145375	-6.9694937	-7.885779975	-4.91526635	-7.72425205	-8.635339625	-7.3327564	-4.777970025	-7.843448625	-4.140905275	-8.16547325	-2.753898625	-4.702537975	-4.672148575	-4.6812368	-3.983491425	-8.7663475	-8.99325475	-5.74984085	-8.49626975	-6.3135911	-8.17672955	-9.461309	-3.89047895	-3.52873485	-3.982703	-3.12108515	-4.633642925	-6.8780824	-9.85389225	-9.15009875	-8.218409	-9.478603	-9.8975985	-8.894162	-9.43630375	-9.7678865	-8.309115	-8.895102	-9.8813175	-8.866879875
osa-miR172d	-8.64228275	-8.854840375	-7.459722025	-9.5682825	-9.07957975	-7.594488125	-8.47766525	-8.96670175	-8.4542265	-8.87603975	-10.045991	-8.13401275	-7.948798625	-8.8262223	-8.11928355	-7.984277375	-9.28084525	-8.70794275	-9.546839	-9.70983025	-8.415698875	-8.797724125	-8.8142465	-8.999659	-6.810499725	-5.68610285	-6.85504535	-9.09017875	-8.7526875	-6.610259325	-7.503448125	-6.987843725	-7.2493753	-6.6321726	-7.19889915	-6.907093675	-7.519237	-7.67653975	-7.57380115	-9.46096525	-7.8887646	-7.40894655
osa-miR172a	-8.210388125	-9.30507875	-7.0812716	-8.895256075	-9.22451	-7.7531904	-7.648296	-9.293912	-8.55620625	-7.837812875	-10.1893395	-7.752156075	-8.1968035	-9.32142825	-8.24923325	-8.40072775	-9.8514205	-8.585266425	-9.59567175	-9.55516	-8.247465	-9.370414375	-9.10937875	-9.0485075	-6.96384255	-5.822963175	-6.9944814	-9.2142595	-9.55025725	-7.1460531	-8.7415095	-9.86325875	-8.260833	-9.814912	-9.96151025	-8.93131775	-9.46908425	-9.074178675	-8.34427775	-9.599759	-10.08206	-8.9026675
osa-miR319a	-8.68392075	-8.467849025	-7.275704425	-9.303544	-8.82991275	-7.7566911	-8.38899625	-8.54850465	-8.40542765	-8.99393825	-10.09947938	-8.0228349	-8.171079875	-8.874536525	-8.18472435	-8.2527251	-9.58166825	-8.727198	-8.753501875	-8.91021765	-8.492991	-8.549579925	-8.823986	-9.10502725	-6.916685725	-5.793091475	-6.956600825	-8.745230925	-9.09905275	-7.366810425	-6.0931885	-7.93929375	-7.943105625	-8.15797025	-7.6951296	-8.076399425	-7.879883	-8.273415825	-7.186357625	-7.33221575	-8.1090596	-7.4738933
osa-miR172c	-8.69967125	-9.20755625	-7.49960955	-9.593554875	-7.86098015	-7.578836625	-8.5556395	-9.20215225	-8.49708325	-8.92435675	-10.10723875	-8.2916069	-7.806296125	-9.24534275	-8.116788625	-8.338123375	-9.936832875	-8.49637275	-9.7897705	-9.7627825	-8.41567225	-9.4600125	-10.09628963	-9.36967275	-6.88973715	-5.738398175	-6.924869775	-9.095365125	-9.473748	-7.348870525	-10.05765475	-10.00511875	-8.1961235	-9.52750275	-9.86734225	-8.86184675	-9.36449	-9.151911575	-8.295687	-9.52835675	-9.97121375	-8.822772125
osa-miR172b	-8.754392	-9.20191375	-7.46423095	-9.584003	-8.98337425	-7.70736675	-8.562763625	-9.20316775	-8.4825555	-8.95527225	-9.97938975	-8.5018935	-8.090720325	-9.22390075	-8.1160625	-8.28788075	-9.90935125	-8.7401895	-9.7691945	-9.73613975	-6.84216225	-9.4469345	-10.0628485	-9.4089815	-6.8557337	-5.721464525	-6.399644225	-9.1201855	-9.446155	-7.345293775	-10.0413945	-10.048467	-8.052253875	-9.3725845	-9.8678685	-8.845336	-9.36788525	-9.7336535	-8.25659825	-9.49091675	-9.963539	-8.82480775
osa-miR319b	-6.168096775	-6.038774675	-5.1196923	-7.0582873	-6.7230785	-6.133496025	-7.25821905	-6.30700185	-6.0147404	-7.637329175	-7.0328395	-5.68598605	-6.3453661	-6.048541425	-6.08255745	-6.718821425	-6.945291375	-6.05107895	-6.2592629	-6.039856075	-6.086755675	-6.083389575	-5.9864083	-7.21931625	-5.760153975	-4.64595035	-5.90941575	-6.367689875	-5.6531641	-4.958630125	-4.608185325	-5.688810525	-6.1177914	-4.4562602	-5.1569784	-4.726364775	-4.50491925	-4.8436228	-3.4348945	-3.5213756	-4.50244245	-3.515756775
osa-miR164f	-4.85617595	-4.620030775	-3.690974175	-5.565634625	-5.055491025	-4.1729304	-6.51722955	-6.101614475	-5.5470571	-7.186485275	-6.544449975	-4.732157925	-5.7119708	-5.745405225	-5.2643584	-6.15453955	-7.01785315	-5.918248875	-5.8915575	-6.20940825	-5.868703825	-6.480622	-6.284873225	-6.31090265	-5.009122025	-5.2747965	-5.86721685	-6.153114675	-6.015281375	-5.9971988	-5.621349675	-5.467642225	-5.25224	-3.8109194	-5.36317775	-3.28759835	-4.01942315	-3.96770695	-3.713298425	-4.905246425	-3.80954235	-3.849908925
osa-miR164d	-4.2612257	-4.251624975	-2.6009897	-4.686596	-4.847640625	-3.331930625	-5.188169	-4.4121393	-3.991427575	-5.8427186	-4.88996	-3.392358925	-5.0707009	-4.61018755	-3.579532875	-4.784745225	-5.181069275	-3.82814965	-4.8804286	-4.48132095	-4.39703465	-4.689245275	-5.540762775	-5.077178875	-4.40457365	-4.302498625	-5.385817025	-4.626852575	-4.414775425	-4.174519925	-5.5730125	-4.49994835	-4.564851575	-1.7770808	-5.06979435	-0.825896023	-3.1444063	-3.17932605	-2.73078455	-3.391081475	-3.1721027	-2.879038075
osa-miR164e	-8.184547875	-8.098612875	-7.011292025	-8.99148175	-8.558036075	-7.7210946	-8.37115275	-8.6352035	-8.402962375	-8.97505225	-8.5034776	-7.61458785	-8.192246	-8.673988175	-8.18858525	-8.391812	-9.525876375	-8.6874115	-8.9463315	-8.374832	-8.484023	-8.570989725	-7.926299625	-9.31227375	-6.763801175	-5.813759675	-6.976315725	-8.212722	-8.18991275	-7.44524005	-8.19794745	-8.512817875	-7.823632125	-8.121012	-8.804108	-8.7412185	-8.6253185	-8.784028125	-8.29461425	-7.74911315	-7.946271375	-8.797844
osa-miR164b	-5.184734325	-5.127266175	-4.04010105	-5.958560075	-5.6846425	-4.8511293	-6.795078375	-5.4475795	-5.344602725	-7.22877655	-6.080701725	-5.364032975	-5.551143775	-5.5717311	-5.27102215	-6.04475325	-6.107686725	-5.6309249	-5.73790555	-5.842008025	-5.866339	-6.585270275	-6.2975946	-6.201651925	-4.840305225	-4.073051025	-6.110336425	-6.113957825	-6.045090575	-5.22384845	-6.364023825	-5.557364225	-5.52518745	-6.264486175	-6.202020425	-5.6045929	-5.9031584	-5.5385925	-5.013554575	-5.393078425	-5.480969675	-5.934387475
osa-miR164c	-7.2920574	-7.53270865	-6.729668325	-8.1805667	-7.201859925	-6.9611855	-8.1417433	-7.932013125	-7.6404705	-8.4068025	-8.464458425	-7.163161175	-7.3842606	-7.68746915	-7.300244725	-7.319295225	-8.39009215	-7.430337925	-8.049159625	-7.799158425	-8.212979625	-7.37816885	-7.722547425	-8.605025425	-6.554626425	-5.4391016	-6.447735975	-7.591478925	-8.146128	-6.70239915	-8.792589425	-7.734584025	-8.1509045	-7.826390125	-8.76231575	-8.2316525	-8.316335	-8.248834575	-8.07435265	-7.658910625	-8.011929375	-7.942775625
osa-miR164a	-7.038140725	-6.337828675	-6.436011325	-8.008679275	-7.7326439	-6.787206125	-7.923532875	-7.102782325	-6.70451425	-8.53195975	-7.66535865	-5.96959065	-7.03596355	-7.50304525	-6.623531125	-7.14172645	-8.115539125	-7.4181507	-5.557225775	-5.403514	-6.2617976	-6.3162483	-5.631907775	-5.6028799	-6.12432375	-5.5456207	-5.93290055	-7.124913625	-6.621021025	-6.978339775	-4.295474925	-5.942904875	-4.9214553	-5.843778075	-4.5249933	-4.606960325	-6.485041875	-6.5015699	-4.10087355	-3.263417975	-5.670579325	-6.643478775
osa-miR426	-8.91907875	-8.760555175	-7.6362131	-9.78043425	-9.33190275	-7.789334275	-8.64469375	-9.391497	-8.64788375	-9.0591075	-10.2759045	-8.54475275	-8.2802625	-9.40185	-7.951942825	-8.48451125	-10.0823265	-8.73453425	-9.8684145	-9.96684975	-8.59601325	-9.63157425	-9.188864625	-9.579907875	-7.03520415	-5.91471775	-7.07557715	-9.3104645	-9.634537375	-7.550206925	-10.17809625	-10.15824525	-8.3570985	-9.829589	-9.9753435	-8.537293125	-9.488036375	-9.67221125	-8.435400125	-9.267928375	-10.20317438	-9.00310025
osa-miR420	-8.75040575	-9.24539525	-7.500293475	-9.34417275	-9.1640905	-7.7170543	-8.489162625	-9.239762875	-8.487859	-8.25330675	-9.9433625	-8.14123425	-8.1290519	-9.240345375	-8.205049	-8.32528425	-9.850425875	-8.786637	-9.77860575	-9.733636	-8.525145	-9.44734925	-9.476299	-9.4921565	-6.7845054	-5.753118475	-6.5311804	-8.7958154	-9.355945125	-7.0409366	-10.0574415	-9.780202125	-8.206435875	-9.537459875	-9.9058995	-8.86513975	-9.412555625	-8.862904425	-8.28345425	-9.515666	-10.03793075	-6.996632725
osa-miR397b	-7.9674222	-8.71341125	-7.421431	-8.467394	-8.90195025	-7.664939825	-5.86649305	-5.5770896	-5.453181625	-8.82697925	-8.07540725	-7.00064555	-6.869868825	-7.029849325	-7.53004525	-7.3524564	-8.2712009	-8.145393875	-8.7226105	-7.962241	-8.41312275	-7.5040659	-7.396639925	-9.41021925	-6.370386725	-5.5619272	-5.945587375	-7.968467675	-7.8641294	-6.503852075	-9.41420425	-8.386147225	-7.04059835	-6.64492425	-7.821049925	-8.760104	-8.5921595	-8.7959335	-7.9400334	-8.775950375	-9.2677575	-8.737435
osa-miR397a	-8.85489325	-8.98030625	-7.59898165	-9.5545445	-9.113867875	-7.803013325	-8.69510825	-9.3477375	-8.616181875	-9.05619	-10.08578325	-8.67864025	-8.24414375	-9.105191	-8.29323375	-8.2264931	-10.04100463	-8.608846	-9.484541	-9.92465675	-8.59338875	-9.441031	-9.2340055	-9.56905475	-6.892973725	-5.69057885	-6.3451314	-9.2027085	-9.03688	-7.512487425	-9.587332	-8.6618601	-7.7352065	-6.98168375	-8.189536125	-8.80650525	-9.48130675	-9.739192	-8.315728375	-8.849391125	-9.9726555	-8.183691525
osa-miR395p	-8.49524405	-9.38929375	-7.601893175	-9.444688	-9.31513175	-7.779595	-8.45090575	-8.441651	-7.857470225	-9.06358275	-8.60503815	-8.218306	-8.251951	-9.230583625	-8.305970875	-7.48932325	-10.0357015	-8.5660283	-8.8936211	-9.91825325	-8.605018875	-9.60655	-10.202008	-9.4715125	-7.019929075	-5.887001825	-7.04156385	-9.24972	-9.263582625	-7.51599525	-9.176787	-10.18263438	-8.3168035	-9.4954425	-8.6313561	-7.626171575	-9.48736825	-9.82188225	-8.40065625	-7.9993345	-10.1515765	-8.973231375
osa-miR169p	-6.394152625	-6.809887	-5.576283225	-6.6554654	-7.3755296	-6.190195275	-7.65653375	-7.635271125	-6.738940225	-8.057367425	-7.648437925	-6.50024285	-6.681978875	-6.346866325	-6.4123835	-6.977677975	-7.29524485	-6.891128875	-6.920845725	-6.50478855	-6.5602961	-6.060195325	-5.96573495	-7.028112625	-4.85161865	-4.358915925	-6.49094445	-6.9575375	-7.158341925	-6.075313875	-8.12734565	-6.844045875	-6.3503005	-7.8249265	-8.208111925	-7.405006125	-7.477285725	-7.681386575	-6.462943375	-6.693499825	-7.736585425	-6.962562025
osa-miR395q	-8.63671175	-9.154654	-7.10892135	-9.53501975	-9.05176825	-7.65656135	-8.56509125	-8.661868125	-8.20489425	-8.9454785	-9.6696345	-8.4988435	-8.04473065	-9.1791965	-8.13683025	-7.95710225	-9.86375125	-8.59088775	-9.7565105	-9.68591475	-8.42746375	-9.39463175	-10.0046165	-9.40878525	-6.80124215	-5.21921725	-6.64575605	-9.059290875	-9.16768775	-7.02341705	-10.00441888	-9.9569335	-7.903266325	-9.6754475	-9.89178775	-8.77731675	-9.38803475	-9.67957525	-8.21570275	-9.46072175	-9.89745325	-8.764331625
osa-miR395r	-8.790883	-9.27615875	-7.52786705	-9.373613125	-9.2542545	-7.78220475	-8.710527875	-8.4528635	-7.917117775	-9.074462	-9.318442625	-8.03620275	-8.2059445	-9.318106	-8.29206725	-8.39801575	-9.90743825	-7.774843675	-9.196705825	-9.690044	-8.27983775	-9.549683625	-9.941283	-9.305059375	-6.328654275	-5.844099125	-6.34247255	-8.888601875	-9.54610925	-7.305333025	-9.932934	-10.14431775	-8.037598325	-9.824901125	-9.51297675	-8.95192875	-9.495095625	-9.81524225	-8.3587525	-8.7744927	-10.1096845	-8.92385175
osa-miR169e	-4.26619839	-3.81602405	-3.60396885	-6.06008665	-5.608324	-4.868546975	-5.59874725	-5.0660897	-5.002156325	-7.42304725	-7.545028	-7.04637895	-4.98964885	-5.43690625	-5.06153125	-5.817239975	-6.64694875	-6.0259324	-6.9756739	-6.37085885	-5.8708312	-6.9862116	-6.3846727	-6.344194025	-4.670921625	-4.59141185	-5.307998075	-7.03288315	-5.6663495	-6.3258658	-4.700994225	-6.103073725	-5.792518825	-7.301272325	-5.802911025	-6.97551475	-5.4261805	-5.77200835	-5.414858425	-7.057342425	-7.2669852	-5.7715781
osa-miR169d	-7.852144125	-9.078038	-7.53250645	-9.54710825	-9.175727875	-7.7450823	-8.612133	-9.015262	-8.52820675	-8.99519425	-9.447625875	-8.114624675	-8.164402	-9.30389525	-5.9990213	-8.37129175	-9.9916265	-8.7210105	-9.619109	-8.97155	-8.43217475	-9.348775375	-9.341608025	-9.44333975	-6.922168925	-5.785477725	-6.790511975	-9.18529425	-9.507415	-6.8594439	-10.09500888	-10.0338225	-7.559079	-9.454446	-9.503241875	-8.90198325	-9.40526875	-9.7434205	-8.304378	-8.771371375	-8.96933025	-8.876636625
osa-miR169g	-3.409397125	-2.394492375	-3.0408628	-4.9874657	-4.186539175	-4.62222585	-6.60528415	-3.67250445	-3.84290695	-8.285598925	-3.782815575	-4.272754175	-7.883532	-6.289959325	-6.8221961	-8.014285075	-8.3389215	-8.256783	-6.702625625	-6.097505675	-7.7015563	-7.5655305	-7.27426375	-7.471197575	-5.964412175	-5.77980355	-6.3538214	-9.18061775	-8.8594646	-7.41407025	-8.211991425	-8.8884925	-8.240629	-9.1805535	-9.722507125	-8.8685805	-8.482348875	-8.5598445	-8.300137	-7.639478875	-8.277243425	-8.755364125
osa-miR169f	-8.149582	-7.505065825	-6.833574875	-8.96945	-8.5460603	-7.775778225	-8.48561325	-9.0414105	-8.50687975	-8.373717575	-9.0554691	-8.37087975	-8.2087725	-9.19745125	-8.118887	-7.311639375	-10.00292075	-8.83480825	-9.834359	-9.77274475	-8.57145025	-9.549815	-9.29691725	-9.30838025	-6.653945175	-5.83941825	-6.395769725	-9.21999075	-9.5570585	-7.053443325	-10.01892575	-10.1439905	-8.26542	-8.743655625	-9.983247625	-8.89198425	-7.958296375	-6.65512205	-8.3639475	-9.31479975	-7.20380925	-8.17219915
osa-miR169a	-6.7008711	-6.668973425	-5.56579685	-7.307672125	-6.88828155	-5.947563525	-7.39701085	-7.17526925	-6.6926653	-7.235291925	-5.084698925	-6.320872025	-6.79144895	-7.2795313	-6.491803075	-6.62563865	-7.187476475	-6.62335835	-7.37875445	-6.3220952	-6.619001	-6.13023575	-6.8830671	-6.702873225	-5.4741544	-5.69574785	-5.77186725	-6.988663525	-4.950510975	-5.547450625	-7.359164025	-7.622839075	-6.508277	-6.80674435	-7.6502014	-6.613716925	-7.351420125	-7.3358401	-6.574107425	-6.983137875	-7.01125785	-6.85461835
osa-miR169c	-7.151486175	-6.434147425	-6.179757825	-8.026118225	-7.324863975	-6.7646306	-7.9751475	-7.704629725	-7.315512	-8.6582834	-8.63995525	-7.346036425	-7.047015475	-7.483747775	-7.035308675	-7.597336425	-8.1897288	-7.27228765	-8.280474175	-8.26897285	-7.962001875	-8.320737875	-8.160981	-7.523196975	-6.34317085	-5.8236358	-6.85748585	-8.216174	-8.19527215	-6.588887125	-6.94430185	-7.579058	-6.6478991	-7.34529025	-6.840732525	-7.34440795	-8.32817075	-8.302522625	-7.852356125	-8.216461825	-8.177572575	-8.19276285
osa-miR169b	-4.068973875	-3.218339925	-4.6157311	-6.6636897	-5.758661425	-7.01162815	-8.36560875	-7.4621188	-6.862468625	-8.93436475	-7.5632089	-5.933796775	-7.9886456	-7.997763675	-7.53653215	-7.820013875	-8.39358615	-7.68344785	-7.4141999	-6.545170675	-7.9262855	-7.655904075	-7.17798155	-8.665273375	-5.1311177	-5.514797275	-6.31892185	-5.729406375	-7.564648475	-5.233799325	-8.8921285	-8.61509975	-7.90505825	-8.555130225	-9.153935	-7.746503025	-8.987545	-8.9527911	-7.7550679	-7.844721425	-8.762004675	-8.47667875
