probeName	GSM534579	GSM534580	GSM534581	GSM534582	GSM534583	GSM534584	GSM534597	GSM534598	GSM534599	GSM534600	GSM534601	GSM534602
LOC_Os02g19970.2	-2.6780815	-2.330947	-2.337525	-0.49444485	-0.25619125	-0.37233925	-1.4984121	-2.137044	-1.2026367	-2.57269	-1.5452976	-1.6615181
LOC_Os05g07090.3	-6.1225524	-6.999542	-5.3428836	-4.8603787	-6.3266454	-4.0229473	-7.813157	-6.797333	-6.672909	-6.7093034	-6.259434	-6.632478
LOC_Os04g55560.4	-1.493392	-1.2954159	-1.4298468	-0.94543266	-0.93078613	-0.40397835	-1.2788382	-0.9525595	-0.60535336	-1.4909983	-1.1984797	-0.77253723
LOC_Os06g35590.1	-8.72126	-9.201124	-7.458725	-9.55969	-9.106465	-7.692214	-9.769801	-9.748896	-8.419378	-9.447474	-10.048996	-9.390962
LOC_Os08g01710.1	-8.674729	-9.185282	-7.476492	-7.5320196	-9.086515	-7.7101345	-7.8411407	-9.772212	-8.2956085	-9.458381	-9.26554	-9.276955
LOC_Os03g57190.1	-4.0855246	-4.02549	-4.597158	-3.2983866	-3.0972128	-3.1307206	-0.54278755	-0.80090904	-1.593173	0.8006754	0.6616392	0.24577236
LOC_Os07g16600.1	-3.2021804	-3.3885484	-2.9800367	-2.4900055	-2.5189333	-2.919228	-4.573664	-3.3884525	-3.9625392	-3.2213888	-3.0063477	-3.5693588
LOC_Os01g60650.1	-0.9182844	-0.75338554	-1.0985508	-0.07606983	-0.033701897	-0.7477026	0.5658827	1.1549864	0.71579456	1.0072021	1.112647	0.8828392
LOC_Os09g08440.1	-8.07058	-9.036216	-7.2721453	-7.731613	-8.958702	-7.0413046	-8.157494	-8.234394	-8.424011	-6.9053984	-7.367843	-9.413032
LOC_Os07g03110.1	-5.1041813	-5.3399816	-5.28233	-5.3486676	-5.1738253	-5.732036	-5.442599	-5.319862	-6.010383	-5.502799	-5.005484	-5.483583
LOC_Os02g58214.1	-4.9637313	-5.6366935	-2.947742	-6.1452975	-6.5611978	-2.4257984	-3.898665	-6.090391	-2.6786423	-3.6094084	-2.0093546	-1.7411966
LOC_Os06g50070.1	3.9823322	3.8705988	4.4427376	3.696289	4.034343	4.324603	3.0622683	2.6574106	2.8694324	1.7681637	2.4189253	1.9379654
LOC_Os01g64100.1	-3.6386352	-4.2319155	-2.4478455	-3.1925669	-2.900381	-1.9694386	-1.8604231	-3.652317	-2.1994991	-2.1508455	-2.3980865	-3.181653
LOC_Os11g35400.4	-8.55457	-9.015194	-7.256612	-9.386994	-8.937929	-7.5160995	-1.2561321	-2.6108837	-0.74003124	-1.6117344	-0.9871845	-0.31899357
LOC_Os01g43330.1	0.3193121	0.4389305	0.39250565	-0.31554317	0.028492928	0.32493877	-1.4030666	-1.6885023	-0.824028	-1.2169075	-0.6724434	-0.3008051
LOC_Os02g44610.1	-7.908585	-6.5019984	-7.2484245	-7.262027	-6.3198886	-6.124594	-6.453453	-4.997384	-4.9900184	-5.070519	-5.312838	-5.107248
LOC_Os01g41650.1	-1.2127895	-0.49100876	-0.6297827	-1.6124239	-0.8853636	-0.7997999	-2.4146538	-2.4291945	-1.2062197	-2.595645	-1.7355709	-1.5678949
LOC_Os06g39330.1	4.4852724	4.264414	4.5338717	4.0728827	4.37673	4.236742	1.8913431	2.0668383	1.4347448	1.1107607	1.4753084	1.1645193
LOC_Os01g41240.1	4.0208273	4.4377556	3.6861515	1.6130867	1.5694637	1.4772196	1.6495085	2.1207552	1.1267939	1.6267729	2.2098331	0.8216257
LOC_Os01g03620.1	-6.41318	-9.114158	-7.3759747	-9.480606	-9.020151	-7.624497	-8.750512	-9.630841	-8.40321	-9.357308	-9.962742	-9.367874
LOC_Os11g47130.1	-1.2989092	-1.0761957	-2.57201	-1.5683708	-1.7973127	-2.8281631	-1.725812	-1.462471	-3.2619457	-0.7615309	-1.2138042	-1.6157837
LOC_Os04g41238.1	-3.5604105	-3.280943	-3.198658	-2.6367035	-2.4103231	-2.6578503	-3.8381414	-3.4913406	-3.6498566	-2.7355871	-2.7430506	-2.946289
LOC_Os09g37240.1	-5.8694267	-5.5365057	-7.2400875	-4.8912687	-4.7884765	-5.566547	-6.3986564	-6.3400307	-5.5078893	-5.474255	-4.164504	-4.590277
LOC_Os03g47960.1	-2.1193542	-2.5293837	-2.407146	-1.9125042	-2.5860825	-2.3741808	-3.7100616	-2.6559982	-2.7295532	-2.625945	-2.8025942	-3.1361904
LOC_Os12g31540.1	-8.472714	-8.925928	-3.8150964	-8.129609	-8.834663	-7.504896	-7.666489	-4.3446865	-5.489307	-4.0629044	-5.2840953	-5.1468086
LOC_Os05g31530.1	-4.5018682	-3.620729	-1.9975758	-4.8878736	-4.6855283	-6.979001	-4.591801	-3.8753004	-4.1642156	-5.026261	-5.0310707	-5.0659103
LOC_Os12g41830.1	-4.620084	-3.621181	-3.9116635	-5.475971	-5.0574427	-5.8396463	-4.4696803	-4.4878774	-4.765198	-4.760929	-4.4549026	-5.017557
LOC_Os01g18120.1	-5.148633	-6.1645417	-4.3446784	-6.8993945	-7.548729	-7.48995	-3.2099266	-4.8069706	-3.5005198	-4.3862247	-4.3227243	-2.679737
LOC_Os02g52180.1	-3.1565528	-2.4366722	-2.1600642	-4.621595	-4.953455	-4.8023314	-2.3500671	-2.2084827	-2.301341	-3.2993364	-3.1752586	-3.1270704
LOC_Os09g32660.1	-8.56247	-8.334882	-7.3115053	-8.162678	-8.960473	-7.5685115	-9.663188	-8.835785	-8.397112	-9.287832	-9.370003	-8.172077
LOC_Os01g19529.1	-6.8106756	-9.070624	-6.1829596	-9.450157	-8.977832	-7.6028457	-9.6867485	-9.579098	-8.381048	-9.314582	-9.927192	-9.339396
LOC_Os06g08880.1	-3.505096	-4.247717	-2.2820644	-3.2080317	-3.4505448	-1.9324064	-4.802255	-4.2919655	-4.7711897	-5.170648	-6.4162908	-5.2452064
LOC_Os06g39520.2	1.092596	0.5983162	1.4466848	0.91897106	0.32627773	0.70412064	1.904275	1.4893208	1.9431114	1.6642351	1.7824202	1.4199123
LOC_Os09g29370.1	-0.0985899	-0.34355068	-0.34846592	0.7198019	0.56111526	0.641695	-0.64498806	0.103396416	-0.5754194	-0.2528267	-0.86641407	-0.7923479
LOC_Os03g02970.1	2.4726152	2.3700771	1.9313383	1.4830284	1.2046528	1.590373	-1.4614658	-0.88189983	-0.28421593	-0.8524475	-0.3977127	0.1848526
LOC_Os11g33394.2	-1.4699192	-0.8877325	-2.9324555	-0.15842152	0.12077904	-0.87414837	-5.0107174	-4.795165	-6.212584	-4.98564	-5.1195416	-5.7508345
LOC_Os04g59430.1	-8.5495405	-9.046257	-7.3393416	-9.439596	-8.954912	-7.597268	-9.669937	-9.551716	-8.363172	-9.291894	-9.776842	-9.315285
LOC_Os03g04550.1	-8.443501	-8.929797	-7.199966	-8.340016	-8.258888	-7.474837	0.13767242	-0.3535576	-2.8157368	0.5666771	-0.12884521	-0.5974579
LOC_Os10g20990.1	-8.597374	-6.7511067	-5.5019636	-7.72835	-6.5787663	-5.4913263	-7.6805816	-7.8949056	-7.6857553	-6.8507366	-6.858511	-7.0018177
LOC_Os05g43570.1	1.5413218	1.5972605	1.7252645	1.721488	1.5931654	1.7091789	0.4977169	0.5819397	0.9987469	0.4065199	0.70930195	0.9571543
LOC_Os07g48130.4	-3.6473331	-3.8327403	-3.988196	-3.4120178	-3.6589003	-3.357029	-3.7094455	-3.653658	-3.405056	-2.813179	-2.7915916	-2.793109
LOC_Os10g39090.2	-2.155304	-1.989893	-1.4160633	-2.7255735	-2.535428	-2.070078	-3.085103	-1.3352957	-2.7031155	-4.0749354	-4.694126	-4.685728
LOC_Os05g38410.1	-7.9845295	-9.065913	-7.396697	-9.48445	-8.979922	-7.629858	-0.4207058	-5.1368546	1.5317993	-1.7256603	1.3383856	0.7991848
LOC_Os12g38260.1	-8.518024	-7.648904	-7.334795	-9.435094	-8.293911	-7.593978	-6.278892	-7.25565	-7.240372	-6.3504333	-5.9496584	-6.5042715
LOC_Os10g25100.1	-8.447073	-8.958396	-7.249588	-9.373277	-7.542568	-6.948148	-2.5188074	-4.174237	-4.526128	-4.0302305	-4.486851	-3.9648886
LOC_Os02g09990.1	-3.908368	-3.305016	-3.3712893	-2.9949245	-2.7946243	-2.731546	-6.1985235	-4.9813466	-7.608104	-7.6584973	-6.699387	-7.804262
LOC_Os12g06440.1	-8.42745	-8.264862	-7.2406445	-9.368324	-8.868102	-7.515196	-9.567115	-9.408003	-8.381003	-9.167317	-9.805664	-9.326164
