probeName	GSM534579	GSM534580	GSM534581	GSM534582	GSM534583	GSM534584	GSM534585	GSM534586	GSM534587	GSM534588	GSM534589	GSM534590	GSM534591	GSM534592	GSM534593	GSM534594	GSM534595	GSM534596	GSM534597	GSM534598	GSM534599	GSM534600	GSM534601	GSM534602	GSM534603	GSM534604	GSM534605	GSM534606	GSM534607	GSM534608	GSM534609	GSM534610	GSM534611	GSM534612	GSM534613	GSM534614	GSM534615	GSM534616	GSM534617	GSM534618	GSM534619	GSM534620	GSM534621	GSM534622	GSM534623	GSM534624	GSM534625	GSM534626	GSM534627	GSM534628	GSM534629	GSM534630	GSM534631	GSM534632	GSM534633	GSM534634	GSM534635	GSM534636	GSM534637	GSM534638	GSM534639	GSM534640	GSM534641	GSM534642	GSM534643	GSM534644	GSM534645	GSM534646	GSM534647	GSM534648	GSM534649	GSM534650	GSM534651	GSM534652	GSM534653	GSM534654	GSM534655	GSM534656	GSM534657	GSM534658	GSM534659	GSM534660	GSM534661	GSM534662	GSM534663	GSM534664	GSM534665	GSM534666	GSM534667	GSM534668	GSM534669	GSM534670	GSM534671	GSM534672	GSM534673	GSM534674	GSM534675	GSM534676	GSM534677	GSM534678	GSM534679	GSM534680	GSM534681	GSM534682	GSM534683	GSM534685	GSM534686	GSM534687	GSM534688	GSM534689	GSM534690	GSM534691	GSM534692	GSM534693	GSM534694	GSM534695	GSM534696	GSM534697	GSM534698	GSM534699	GSM534700	GSM534701	GSM534702	GSM534703	GSM534704	GSM534705	GSM534706	GSM534707	GSM534708	GSM534709	GSM534710	GSM534711	GSM534712	GSM534713	GSM534714	GSM534715	GSM534716	GSM534717	GSM534718	GSM534719	GSM534720	GSM534721	GSM534722
osa-miR528_3'seq-2	-4.170374	-3.6129932	-2.928524	-4.343186	-3.593174	-2.8836598	2.3905344	2.8554363	2.9634705	-1.9096022	-0.5142269	1.4866066	-2.96985	-3.060637	-1.9192991	-3.6697564	-3.7352524	-2.583517	-4.6860948	-5.040991	-4.5928893	-4.026212	-4.2331543	-4.107058	0.62226105	0.8449688	-1.4113841	-2.2866478	-1.4358377	-0.19722176	-5.0732446	-4.3377028	-4.40122	-4.841226	-3.6679306	-3.9828882	-1.8147316	-2.435114	-1.778676	-2.160225	-2.0789175	-1.6099329	-0.5920696	-0.5460682	1.0288324	1.8960533	1.3338137	0.9478626	-1.1287508	-1.2939758	-1.811305	-1.3032646	-0.5354967	0.6438761	-4.716837	-4.2066264	-4.2350345	-4.098572	-4.762365	-4.286689	-3.708023	-3.257617	-3.7690191	-4.217005	-3.609438	-3.8433638	-4.1876163	-3.2226772	-3.7376852	-4.7852054	-4.3338666	-4.976976	-4.841622	-4.614495	-2.9912424	-3.0905228	-2.8925467	-2.07014	-2.792305	-2.147893	-2.7799091	-3.7492952	-2.3559008	-2.8801699	-1.9325037	-2.3321066	-2.2100978	-1.3447523	-1.5799851	-0.8535423	-1.1615	-0.89926434	-0.6617203	-0.24851513	-0.6409788	-1.5076399	0.15459728	0.56509113	-0.015957832	-2.5315704	0.5138655	-3.3964539	-4.2198844	-2.8312817	-4.436154	-4.8906054	-4.6435037	-5.744966	-5.453902	-5.212692	-5.0191073	-4.2169538	-4.3130364	-3.038951	-2.5998201	-2.3410845	-1.7059116	-1.924799	-2.5304413	-3.5518308	-4.963606	-4.462351	-6.1276793	-5.8868403	-5.7797875	-5.32939	-6.3500557	-5.8330812	-4.396833	-4.182097	-4.2163434	-4.6131115	-4.160581	-4.1334896	-4.573865	-4.768708	-4.3361773	-2.7489777	-2.8549547	-3.2088175	-4.362569	-4.2426634	-4.4788103
osa-miR528_5'seq-1	-5.057045	-5.539795	-5.786483	-5.9127426	-5.7400513	-5.7483635	1.2859955	1.1681948	1.3752918	-3.0802631	-2.2768192	-0.3083086	-4.317516	-5.021241	-3.6598306	-4.9494066	-5.725126	-4.404759	-7.0995145	-6.7554455	-7.8951454	-5.4385653	-5.441022	-6.615255	-2.0222664	-2.1909857	-4.1710477	-4.812061	-3.5006242	-2.8840313	-4.095026	-3.7754784	-6.9999084	-4.2274895	-2.6447802	-2.9820747	-3.2426558	-3.107813	-3.5240035	-4.202125	-3.19071	-3.5249944	-2.607068	-2.3245	-0.7349701	-0.111424446	-0.4339285	-0.7547302	-3.0921974	-3.4056206	-3.9371672	-3.9493551	-2.6363354	-1.2411461	-6.3660407	-7.971275	-8.330324	-8.318234	-9.444564	-8.221352	-6.474101	-5.5840764	-6.4200735	-7.2020464	-6.6866474	-6.1889086	-7.4230423	-6.638295	-6.1613154	-5.635636	-7.740796	-7.274446	-7.7093883	-7.7441983	-5.3866386	-5.720107	-5.737324	-4.491464	-5.322475	-4.8195167	-5.231394	-6.8421025	-4.6579275	-5.6918325	-3.9679866	-5.1317673	-4.9493794	-3.538249	-4.679543	-2.568633	-3.6004105	-3.191082	-3.2787104	-2.0436745	-3.1875834	-3.6887264	-2.550229	-1.6572027	-2.9262362	-4.816302	-2.0499058	-5.5456786	-6.592946	-5.5053024	-7.448328	-7.4578204	-8.662699	-9.548988	-9.100252	-9.407378	-8.512065	-6.8316793	-5.509492	-4.4483113	-4.0725813	-3.692811	-3.0174732	-3.3374147	-3.2168264	-5.0638075	-7.0009	-5.6362534	-7.5237694	-7.4582872	-8.2925825	-5.35165	-8.722506	-7.413458	-6.6254053	-7.045106	-6.617052	-5.9705267	-6.582095	-6.261654	-6.322214	-8.05392	-8.347991	-4.5438924	-4.5879545	-4.84229	-6.550024	-6.4200172	-6.362554
osa-miR528_5'seq-2	-5.5445275	-5.572846	-6.447198	-5.800713	-6.0111837	-5.5293818	1.2096243	1.0519142	1.3035221	-3.2015944	-2.237771	-0.3164673	-4.341103	-5.1825995	-3.7520967	-4.8965387	-5.650473	-4.6149745	-7.374152	-6.882144	-8.469237	-5.4440928	-5.3982615	-6.205166	-1.9751096	-2.3867865	-3.998681	-4.708832	-3.6066298	-2.725656	-4.263958	-3.707858	-5.051	-4.4122477	-2.6892748	-2.9013195	-3.0243397	-3.0856676	-3.569697	-4.2821403	-3.3691883	-3.5964632	-2.692028	-2.3909016	-0.764987	-0.12260628	-0.50399303	-0.8433943	-3.1518908	-3.4035988	-3.8736405	-3.9678893	-2.7223206	-1.2590961	-8.02769	-7.9353905	-8.267405	-8.603965	-7.7565246	-8.186838	-6.017773	-5.5087595	-6.8104525	-7.5209036	-6.823889	-6.9015493	-7.0976315	-5.850918	-6.260876	-6.9048605	-7.8788276	-6.7697043	-8.507899	-8.020977	-5.5366874	-5.661691	-5.8251457	-4.459482	-5.4355474	-4.710212	-5.251505	-6.8837605	-4.773617	-5.3532805	-3.948616	-5.1794605	-4.188251	-3.7191987	-4.609416	-2.6486368	-3.551588	-3.2221909	-3.2657757	-2.1184845	-3.1595597	-3.698349	-2.4171572	-1.6998739	-2.8913193	-4.803121	-2.1653652	-5.8457575	-6.590334	-5.5233717	-8.407335	-8.786058	-7.7534904	-9.039342	-7.7915096	-9.784272	-8.183428	-6.7316093	-7.514494	-4.709622	-4.168889	-3.90376	-3.1850815	-3.435625	-4.016401	-5.2475443	-6.4718647	-5.9533978	-9.259024	-8.259298	-8.253403	-5.3045506	-8.678886	-8.344055	-6.164628	-5.986487	-6.1270604	-6.815399	-7.0620213	-6.269866	-7.8510094	-8.023041	-8.3400135	-4.554475	-4.8868375	-4.958029	-7.4379234	-8.215632	-7.7539587
osa-miR528_Mature-1	-6.1124306	-6.293603	-6.6531563	-7.1182323	-9.055836	-7.6676044	-6.2440524	-5.825703	-4.141747	-7.7874823	-6.2974277	-4.8202987	-6.6602764	-6.255001	-6.067215	-5.911784	-6.7575307	-6.243313	-6.388761	-5.7528214	-8.204	-4.93361	-4.5320687	-8.7366705	-3.9339457	-5.6242075	-6.83976	-6.384848	-6.551936	-5.725272	-3.3042736	-2.6727486	-6.1367016	-3.4673996	-1.6457396	-2.3259869	-3.0252023	-2.337368	-4.977824	-5.3678956	-2.8253517	-5.7142863	-8.493721	-6.6254697	-6.9824567	-4.9041452	-6.3314013	-6.4217157	-8.291754	-7.627424	-7.1907873	-6.416014	-7.696595	-6.9178443	-8.611755	-7.446341	-7.9802494	-8.551421	-9.284688	-7.9226213	-8.59728	-9.01186	-7.8656435	-9.320247	-8.72026	-9.350498	-8.645394	-8.450027	-8.37824	-8.929319	-7.238078	-9.395001	-7.110041	-8.897735	-8.307383	-8.330688	-8.438938	-8.455174	-9.145258	-8.090763	-8.0698805	-8.46484	-8.4206295	-7.9584713	-8.444586	-8.19348	-7.7065096	-8.410931	-5.51169	-8.149233	-8.879017	-8.118452	-7.9440064	-8.231345	-7.540533	-9.263611	-8.833556	-7.461416	-9.287985	-8.702496	-7.4964876	-9.911871	-9.286275	-8.971457	-8.225195	-9.666058	-6.6560335	-9.2902775	-8.683256	-9.39485	-8.512299	-7.5985785	-9.136224	-8.179925	-8.513565	-8.178238	-9.058041	-9.030319	-8.551011	-8.510586	-4.1479535	-8.498427	-7.9810624	-6.592054	-7.4873047	-5.258241	-7.929148	-7.782302	-8.078536	-7.60785	-8.367448	-6.129982	-7.6207476	-6.556287	-7.2253704	-7.7886133	-7.042156	-4.2227697	-6.1301084	-6.5138044	-7.3448377	-6.3185225	-7.2496915
osa-miR528_Mature-2	-7.238581	-8.238319	-7.2849803	-7.370754	-9.410688	-5.6231565	-6.190165	-5.8676586	-4.5136766	-7.4345813	-6.2489514	-4.8852572	-6.4361544	-6.439223	-6.083451	-5.9136252	-7.46484	-5.959055	-6.6001444	-6.2243586	-7.500945	-5.280577	-4.851131	-8.600946	-4.150504	-4.0223203	-4.9388723	-6.5962057	-6.344556	-6.719186	-2.9588642	-2.843134	-6.261762	-3.6988354	-1.8067999	-2.727663	-3.079072	-2.5187016	-5.3026714	-5.4759326	-3.152958	-5.962837	-7.679987	-6.8777385	-7.090172	-6.2052703	-6.3798475	-3.0469856	-6.1878953	-7.794024	-7.3798265	-7.4903164	-7.6972046	-7.066504	-7.915385	-6.051228	-7.2752767	-9.986695	-9.617699	-2.702592	-8.903152	-9.340015	-7.1684213	-8.510799	-8.399594	-9.45549	-9.877067	-7.6030254	-8.469605	-9.226089	-8.219133	-6.7574954	-8.086485	-9.87518	-9.691128	-9.938115	-8.333515	-7.678939	-6.331605	-7.525185	-8.911573	-9.0264435	-10.123192	-7.623084	-8.773159	-8.590067	-8.0260515	-8.088986	-5.506284	-8.753179	-8.792349	-7.792034	-8.378233	-8.553705	-8.946246	-8.783064	-9.311409	-8.379815	-9.546851	-8.767323	-6.4011183	-10.317173	-9.819809	-9.377665	-8.067582	-9.129665	-9.208533	-9.064294	-9.134089	-9.917384	-8.863956	-9.362089	-9.816261	-8.760001	-8.915916	-10.145285	-9.070242	-8.872468	-8.277404	-8.649731	-8.307306	-8.513327	-7.0230565	-6.4053426	-8.413337	-5.421099	-8.823901	-8.43174	-6.4111366	-7.875886	-8.353012	-6.4174533	-6.9754305	-6.3007	-7.571861	-8.167086	-8.453557	-5.430645	-6.827518	-5.8250446	-6.790044	-6.23145	-8.203363
osa-miR529_3'seq-1	-8.685378	-7.8095646	-7.194653	-9.578798	-9.071491	-7.76817	-8.3495	-8.384772	-8.398093	-8.771198	-9.5920105	-8.561742	-8.065985	-7.608576	-7.616124	-8.27586	-9.174743	-8.67615	-7.6013336	-7.5859795	-8.264189	-7.390007	-7.220844	-9.244478	-6.7509384	-5.655953	-6.8712234	-8.921879	-8.3908825	-7.2513504	-7.25809	-6.3194094	-7.2765365	-8.389078	-5.1492534	-8.208029	-6.346321	-5.8481526	-8.624321	-8.474996	-5.357783	-9.168024	-7.80431	-7.717822	-8.088049	-7.2188244	-8.238945	-7.8260393	-8.174376	-7.6207013	-8.140435	-7.499376	-7.6421537	-8.746763	-9.12183	-9.731737	-7.9928803	-8.480401	-9.305738	-5.7212477	-8.595818	-8.201202	-6.3864155	-9.3688	-8.780447	-8.262392	-7.963069	-8.254039	-9.422691	-9.137456	-9.234159	-8.867624	-7.958249	-9.476821	-8.380439	-8.227955	-8.801603	-8.177936	-8.412867	-8.363893	-8.4358635	-8.243039	-8.534409	-7.982396	-8.466983	-8.212736	-7.6718473	-8.426835	-7.497508	-8.334425	-7.3206534	-8.6867485	-7.6659346	-8.277525	-8.566614	-9.085489	-8.782793	-9.33799	-9.28793	-9.571593	-9.056721	-9.430051	-8.265063	-7.2777996	-8.274332	-9.430504	-8.900921	-9.29016	-8.8663645	-9.625212	-8.555742	-8.204807	-9.50996	-9.234649	-9.808521	-9.7974615	-9.516979	-8.856129	-8.990246	-8.672054	-2.9696207	-8.518152	-9.111717	-8.418165	-7.980221	-5.2572207	-8.469745	-7.935107	-8.092768	-7.5793276	-8.353243	-7.6808414	-7.969879	-8.02964	-7.706582	-7.779129	-7.9340944	-6.64488	-7.014755	-7.257259	-7.718819	-8.163301	-7.394713
osa-miR529_3'seq-2	-8.040563	-7.224878	-7.4574037	-8.80948	-8.318568	-7.689314	-8.671188	-7.4510555	-8.468475	-8.967517	-9.281655	-8.493467	-8.089355	-9.06148	-8.106842	-8.266192	-8.361092	-8.807625	-7.285862	-8.594035	-5.521898	-8.674038	-7.7161684	-9.282423	-6.8560166	-5.674664	-6.823796	-8.58811	-9.430783	-7.2732525	-7.836561	-6.618506	-8.071366	-7.568077	-5.525252	-6.9338365	-6.7513723	-7.843145	-8.637526	-7.3905935	-7.1938787	-9.232578	-7.6616955	-7.797545	-8.166925	-9.137472	-8.015362	-8.79059	-8.183428	-7.684262	-8.030259	-7.8064065	-8.194094	-8.757413	-9.22393	-8.194033	-8.154357	-8.469912	-8.814403	-8.074779	-8.671291	-8.270735	-3.404459	-7.8988495	-7.443033	-8.765488	-9.56373	-7.674898	-9.115011	-8.991093	-9.439458	-8.713355	-9.351786	-9.563492	-8.7002945	-8.152856	-7.616778	-7.4453483	-7.7934732	-9.393839	-8.278368	-9.154974	-9.085156	-7.844224	-8.506364	-8.288559	-7.722031	-8.33255	-7.473628	-8.514358	-7.89413	-8.371685	-8.246587	-8.289508	-8.60207	-8.016472	-9.133183	-8.852333	-9.369398	-7.7631683	-9.076434	-9.28565	-7.418215	-8.262127	-7.9785175	-8.634819	-8.9380865	-5.2301464	-8.881987	-8.483896	-8.591313	-9.108685	-9.301573	-9.098455	-9.881851	-9.073181	-9.514795	-9.523781	-9.093668	-6.320381	-7.9569783	-8.579512	-9.064341	-8.5579	-8.186384	-5.162285	-6.2907243	-8.388729	-8.20125	-7.600236	-8.3751135	-8.081454	-8.353375	-7.233014	-7.7384195	-7.836396	-4.578048	-6.9330893	-7.0779696	-7.3122096	-7.701126	-8.147319	-7.9759293
osa-miR529_5'seq-1	-7.8270483	-7.95166	-7.519119	-9.633238	-9.151489	-7.7866483	-8.518677	-9.221922	-8.168732	-8.9338455	-7.6817265	-7.4393053	-7.9251313	-7.989976	-8.005815	-7.745749	-9.961867	-7.8349786	-8.125618	-8.855697	-6.2533355	-7.104746	-7.458657	-7.458383	-5.439235	-5.1493936	-5.113412	-8.212067	-7.6064763	-5.4837084	-5.8614864	-5.437007	-7.121525	-5.9471684	-4.292846	-4.5261374	-4.4025097	-5.09249	-6.6701646	-8.572596	-5.540955	-6.805309	-7.5584607	-7.256037	-5.6787877	-8.638986	-8.740417	-7.3241057	-8.802658	-9.054415	-7.0636015	-8.038372	-9.970315	-5.266121	-9.1460285	-8.092751	-8.152269	-9.76217	-7.012308	-8.093603	-6.777163	-8.748846	-7.671672	-8.326744	-7.9490285	-9.724801	-8.781609	-6.764516	-9.35695	-7.0388036	-7.8581595	-9.575968	-8.1989	-7.841498	-10.249801	-9.281011	-8.10475	-8.831217	-8.543333	-7.2207375	-9.287318	-9.065296	-7.6291175	-5.3895636	-7.716466	-8.354997	-6.3588367	-8.487494	-6.64356	-8.523861	-9.7307005	-8.503477	-8.690955	-8.3724785	-7.8984394	-8.803501	-8.856132	-7.1873937	-6.702865	-9.275491	-8.052336	-7.190537	-6.582209	-6.989547	-6.24915	-6.488309	-9.036011	-6.2265377	-6.80389	-7.6915817	-6.714375	-7.145047	-7.4713535	-6.7779284	-5.9354005	-5.82522	-5.084202	-8.310155	-7.2467327	-7.288396	-8.30012	-6.947451	-6.591827	-6.7680817	-6.881201	-2.3701763	-6.01997	-6.314381	-5.1076975	-5.1664066	-6.740139	-5.908579	-4.6696644	-4.401389	-4.3609633	-4.706123	-4.2495923	-6.081252	-4.0609617	-4.4842873	-4.4883685	-4.232886	-4.5493913
osa-miR529_5'seq-2	-7.6081133	-7.250262	-7.5453596	-9.428665	-9.180672	-7.876362	-8.595106	-7.3131895	-7.953559	-9.009998	-7.9396048	-5.785545	-7.166648	-8.609462	-8.089731	-7.25885	-9.733393	-8.260929	-7.723773	-8.234983	-8.392523	-7.479976	-6.8742156	-8.242303	-5.719841	-5.8104086	-6.9964843	-7.7767973	-8.53951	-6.7751923	-5.9155555	-5.472931	-6.5624576	-5.6928988	-4.275577	-4.5391455	-4.4684277	-4.968745	-6.5991354	-7.785841	-5.5191264	-5.046188	-7.5855136	-6.957256	-5.700481	-8.688782	-8.724331	-7.8801126	-8.282658	-8.578955	-7.4256096	-7.9366393	-10.013369	-7.280288	-8.998072	-8.084515	-8.153171	-9.225058	-6.708055	-8.12381	-7.696297	-9.116951	-7.829727	-8.268087	-8.338341	-8.195017	-9.784443	-6.398013	-8.087162	-7.1834226	-7.2433085	-7.8812275	-8.417196	-7.17684	-8.926777	-8.887026	-8.064724	-9.093261	-8.85086	-7.213036	-8.040733	-8.529946	-7.08935	-8.101381	-7.634432	-7.020915	-6.48857	-8.576874	-6.4686947	-7.7199745	-9.890991	-7.4817247	-9.740672	-8.397625	-8.643571	-8.896536	-7.6986904	-7.712458	-6.9408927	-9.359993	-8.83292	-7.3963847	-6.5100474	-6.892102	-6.421047	-7.435573	-7.040094	-6.378795	-7.0796247	-7.143072	-7.1718416	-9.114672	-7.0726123	-7.709166	-5.906699	-5.7954473	-5.028362	-8.864625	-7.27086	-8.6422415	-8.041359	-6.116742	-6.3324895	-7.064518	-6.4701653	-5.2632213	-6.201425	-6.8980694	-5.708748	-5.8609548	-6.8073716	-4.179179	-4.801874	-4.609616	-4.1371446	-4.6690397	-4.2741218	-6.718883	-4.2421193	-4.305001	-4.2330737	-4.469106	-4.6950526
osa-miR529_Mature-1	-2.2596407	-1.5602541	-0.6559601	-3.5303812	-2.3780718	-0.3724413	-3.3185015	-2.1941986	-1.9728222	-3.9637775	-3.027113	-1.0816517	-2.569065	-1.7705154	-1.3702106	-3.8107066	-3.3381548	-1.5074425	-1.688839	-1.921915	-1.2150288	-1.8828335	-1.9334698	-1.6048546	-0.86322355	-0.111381054	-1.02735	-1.771038	-2.3657084	-1.1446924	-2.3904324	-0.9828291	-0.7346592	-2.5529346	-0.9226923	-0.7910738	-0.23769665	-0.35828304	-1.2847881	-0.3405676	0.11493111	-2.505621	-1.2834005	-0.8575907	-0.7083216	-1.0410357	-1.2269087	-1.7756252	-0.80699253	-0.08708668	-1.4626627	-2.3180275	-1.7258873	-1.5452948	-1.52215	-1.4847565	-1.1592789	-1.2054358	-2.0803423	-1.3541384	-2.0611143	-1.3899593	-1.0407276	-0.8302536	-0.41713428	-1.3465061	-1.2715387	-1.1038523	-1.6676407	-3.399619	-1.9530535	-1.7855835	-2.055149	-1.9542065	-1.6582584	-1.5374231	-0.1471281	-1.544755	-1.7083626	-0.15897655	-1.5608587	-1.5150213	-0.050486565	-1.1505089	-0.99058056	-0.2317791	-0.032286644	-0.61248875	0.6458521	-0.31820297	-0.70318127	-0.7813635	-0.4421034	-0.21177578	-0.32480526	-1.8141232	-2.9337835	-1.7956648	-2.5632582	-1.839037	-2.135271	-3.1159468	-2.9420795	-0.7059183	-1.840064	-2.0783567	-1.7518454	-3.3504934	-2.4873219	-2.000699	-3.329383	-2.7302322	-2.0230598	-5.05644	-5.22138	-5.4344134	-5.8508863	-6.3247595	-6.326558	-5.925028	-6.3879437	-6.3256364	-5.04789	-4.3964834	-4.6782203	-2.0488338	-5.095934	-4.286201	-2.26505	-2.5481672	-2.7636142	-2.577148	-2.5860229	-2.7305589	-3.2799745	-3.2209783	-3.1443977	-3.151989	-3.3057065	-3.5726027	-3.7208548	-3.778317	-4.1224675
osa-miR529_Mature-2	-2.1943436	-1.5715094	-0.79645634	-3.5190668	-2.5007563	-0.244874	-3.250331	-2.155734	-1.9351273	-4.065746	-2.9669514	-1.1874933	-2.582508	-1.7133913	-1.3559761	-3.5610719	-3.2732325	-1.451374	-1.679637	-1.815155	-1.2042418	-1.8395948	-1.8560123	-1.5230408	-0.65526724	-0.080724716	-0.945827	-1.7310667	-2.2864714	-0.6931162	-2.3466272	-0.951622	-0.7004833	-2.5668173	-0.98706913	-0.72935295	-0.23704815	-0.41163826	-1.1938076	-0.3585844	0.08313942	-2.4113598	-1.2031202	-0.8150492	-0.50018597	-0.86069584	-1.1814861	-1.8778849	-0.7605734	-0.111432076	-1.3867893	-2.2441301	-1.5818148	-1.6918583	-1.7371626	-1.4321642	-1.1393843	-1.1988602	-1.9951878	-1.3757124	-2.0853157	-0.90652084	-1.0173826	-0.8110304	-0.4778738	-1.3944407	-1.2928867	-1.098506	-1.6669855	-3.438776	-1.9584446	-1.7782354	-2.0710354	-1.8426542	-1.627698	-1.5932512	-0.031661987	-1.4386253	-1.8712273	-0.16866016	-1.5399256	-1.577858	-0.13167477	-1.140688	-0.9282932	-0.19709587	-0.089325905	-0.4704666	0.6621494	-0.25168705	-0.4685459	-0.81602764	-0.4726715	-0.1577816	-0.28280163	-1.7761669	-2.7468405	-1.6887083	-2.5056963	-1.83255	-2.1096563	-3.001729	-2.9966555	-0.7355814	-1.8329582	-2.039115	-1.791995	-3.0951424	-2.4345865	-1.9974432	-3.2903423	-2.81178	-2.1632614	-4.9132466	-5.1159225	-5.147872	-5.665192	-6.301987	-5.9891157	-6.7362633	-6.2896357	-6.660872	-4.964429	-4.7453876	-4.7481146	-4.9894843	-5.029011	-4.0417056	-2.3987298	-2.5168767	-2.6091657	-2.7765365	-2.5069318	-2.7068238	-3.188242	-3.1562433	-3.2572212	-3.0607977	-3.0332274	-3.636469	-3.6237154	-3.8594317	-3.8192334
osa-miR530_3'seq-1	-3.6030803	-3.6571565	-3.3798203	-8.062277	-8.064413	-5.3705173	0.67360306	-0.27196026	0.21223068	-4.8521485	-3.7822547	-3.1787548	-5.819851	-3.3805752	-4.8761725	-8.268229	-9.588932	-8.169735	-5.2816076	-4.9862485	-5.890091	-7.68145	-8.28715	-7.466919	-2.5260086	-2.9803517	-0.7206516	-9.053757	-6.8570065	-7.2207007	-7.784392	-7.0920234	-9.07413	-8.121849	-5.9881215	-7.474136	-4.7896495	-6.1988306	-8.6411	-7.1834054	-6.2154603	-8.320461	-8.340811	-8.779174	-8.097022	-6.950104	-9.083569	-7.047219	-8.205246	-8.106943	-5.4456463	-4.288849	-5.8866496	-7.78475	-7.6853085	-7.350304	-8.030124	-7.950722	-8.293162	-7.9563427	-8.628299	-7.8901653	-7.354594	-6.0576034	-5.330545	-7.923546	-7.731123	-7.283311	-7.926736	-7.692026	-7.2496295	-7.993208	-8.036394	-8.054089	-7.4704533	-7.5342536	-6.928537	-7.072553	-7.4636955	-6.976854	-8.449812	-8.0167885	-7.3528047	-7.017417	-8.475113	-7.450281	-7.680992	-7.98659	-6.5730314	-7.7769794	-7.8927507	-7.1322446	-7.839694	-8.22765	-7.5044928	-2.2224874	-5.992596	-6.4116325	-5.3329864	-2.171196	-7.2057285	-7.4014616	-6.677857	-6.4130144	-8.096687	-8.00883	-6.4511266	-9.145985	-7.453169	-8.553486	-8.5527	-8.151836	-7.5777683	-8.097904	-9.396558	-7.820065	-9.159599	-9.3248005	-8.850496	-8.259932	-8.418514	-8.554831	-9.038648	-8.437973	-8.033107	-5.189285	-8.482237	-8.270235	-8.0959015	-7.6119423	-8.383818	-7.8509936	-7.4604244	-8.268885	-7.6888523	-7.793563	-8.111665	-6.663785	-6.9652805	-7.278405	-7.69026	-8.0599375	-7.9472113
osa-miR530_3'seq-2	-3.7470407	-3.559111	-3.5815907	-7.437483	-8.909159	-5.992429	0.6881399	-0.31911373	0.2324419	-4.6586313	-3.7290282	-3.1363254	-5.8248634	-3.339621	-4.575724	-8.204211	-9.091375	-8.788956	-5.2557497	-5.4334626	-5.9236007	-7.930499	-7.5315003	-7.9098725	-2.700077	-3.0742326	-0.71437407	-9.033123	-6.9068837	-7.27645	-7.4950805	-7.1797194	-9.080807	-8.705006	-6.0214	-8.292402	-4.701482	-5.976545	-8.564983	-7.343028	-6.3712096	-8.338368	-8.528666	-7.943281	-8.084616	-7.43277	-8.549973	-7.053687	-8.232161	-8.58242	-5.3743997	-4.2050257	-5.899468	-7.1363587	-7.9363327	-7.440502	-8.039568	-7.937505	-8.145565	-7.9722366	-8.580994	-7.689391	-7.8760576	-6.1508923	-5.0161586	-7.467184	-7.6707125	-6.5807	-7.5367184	-7.717615	-7.6877694	-8.681592	-9.670115	-7.739832	-7.951577	-7.696447	-7.654429	-7.136698	-7.6698303	-7.003785	-8.2193165	-8.267465	-7.114579	-6.109991	-7.6257863	-8.260943	-7.629305	-7.576374	-7.420905	-7.906734	-7.420558	-7.4885664	-7.3643236	-8.22312	-8.537738	-2.2512922	-5.946762	-6.0443106	-5.4097652	-2.275546	-7.1453643	-7.63779	-6.6745205	-6.4465184	-8.107679	-7.237589	-8.742695	-8.746823	-7.888916	-8.278771	-8.554127	-7.7072463	-8.971509	-7.4346037	-8.881091	-8.148349	-8.451428	-9.497144	-9.184379	-8.631644	-8.496975	-8.650432	-9.060693	-8.423463	-8.01561	-5.0624857	-8.4699135	-8.255149	-8.111572	-7.559536	-7.7593956	-7.116383	-7.1039824	-7.772004	-7.1751223	-7.778121	-8.1221695	-6.788966	-6.9890585	-7.2703815	-7.703015	-8.057892	-7.8980346
osa-miR530_5'seq-1	-5.595283	-5.6352353	-5.545123	-9.793692	-9.338406	-7.834603	-1.28864	-2.1867857	-1.5011377	-6.3226457	-5.956898	-4.885386	-8.283649	-5.3409805	-6.642567	-8.466575	-9.8637495	-7.1408625	-7.02969	-6.6867757	-8.557872	-7.228073	-7.5412464	-8.14126	-3.9355268	-5.3787203	-4.4198885	-8.027344	-8.066666	-7.541253	-6.676216	-5.29693	-9.330849	-7.129123	-4.09096	-6.451282	-4.0867825	-4.2475376	-8.1057205	-5.580596	-4.7431974	-7.972788	-10.209135	-10.065439	-8.312597	-9.71724	-9.99638	-9.016565	-9.498011	-9.832243	-7.004892	-6.352053	-8.576818	-8.995117	-9.204324	-9.2611685	-8.2845335	-9.87556	-9.559274	-8.208873	-8.832766	-9.922368	-8.133686	-7.749419	-7.3097854	-9.015385	-9.226162	-8.316974	-9.759456	-9.309459	-9.197945	-9.66677	-9.895083	-9.779559	-9.015944	-9.084932	-7.9818015	-8.994046	-8.601368	-8.46204	-10.432063	-9.451993	-9.750687	-8.192399	-8.740376	-7.822052	-7.900065	-8.407068	-7.7304516	-8.617613	-9.530666	-9.88536	-9.158596	-8.482909	-8.835611	-4.585252	-8.985503	-8.711785	-9.575846	-4.5785966	-9.373901	-8.67267	-7.5076404	-8.242495	-8.486832	-8.617193	-9.156593	-9.528116	-9.076426	-9.841896	-8.803759	-9.266852	-9.070345	-9.981176	-10.087156	-10.081895	-9.807272	-9.579828	-9.447781	-8.769249	-8.546876	-8.888086	-7.991723	-8.683328	-8.301002	-2.5098715	-8.737777	-8.506491	-8.355436	-7.8061004	-8.62824	-8.316054	-8.529395	-4.5553746	-7.9368935	-8.077379	-6.4179735	-6.9287148	-7.2591424	-7.5607853	-7.9929724	-8.335966	-8.176699
